nbr_asl_id,var_asl_forma_asaltar,nbr_ba_id,nbr_delin_id
2456,Con armas cortopulsante,2456,2456
2457,Con armas de fuego,2457,2457
2458,Con armas de fuego,2458,2458
2459,Con armas de fuego,2459,2459
2460,Con armas cortopulsante,2460,2460
2461,Con armas de fuego,2461,2461
2462,Dulces sueños,2462,2462
2463,Con armas de fuego,2463,2463
2464,Dulces sueños,2464,2464
2465,Dulces sueños,2465,2465
2466,Con armas cortopulsante,2466,2466
2467,Con armas cortopulsante,2467,2467
2468,Con armas cortopulsante,2468,2468
2469,Con armas de fuego,2469,2469
2470,Con armas cortopulsante,2470,2470
2471,Con armas de fuego,2471,2471
2472,Extorsion,2472,2472
2473,Con armas cortopulsante,2473,2473
2474,Con armas de fuego,2474,2474
2475,Con armas de fuego,2475,2475
2476,Con armas de fuego,2476,2476
2477,Con armas de fuego,2477,2477
2478,Con armas cortopulsante,2478,2478
2479,Con armas de fuego,2479,2479
2480,Con armas de fuego,2480,2480
2481,Con armas de fuego,2481,2481
2482,Con armas de fuego,2482,2482
2483,Con armas cortopulsante,2483,2483
2484,Con armas de fuego,2484,2484
2485,Con armas de fuego,2485,2485
2486,Con armas de fuego,2486,2486
2487,Con armas cortopulsante,2487,2487
2488,Con armas de fuego,2488,2488
2489,Con armas cortopulsante,2489,2489
2490,Con armas de fuego,2490,2490
2491,Con armas cortopulsante,2491,2491
2492,Con armas de fuego,2492,2492
2493,Con armas de fuego,2493,2493
2494,Con armas de fuego,2494,2494
2495,Dulces sueños,2495,2495
2496,Con armas cortopulsante,2496,2496
2497,Con armas de fuego,2497,2497
2498,Con armas de fuego,2498,2498
2499,Con armas cortopulsante,2499,2499
2500,Con armas de fuego,2500,2500
2501,Con armas de fuego,2501,2501
2502,Con armas de fuego,2502,2502
2503,Con armas de fuego,2503,2503
2504,Con armas de fuego,2504,2504
2505,Con armas de fuego,2505,2505
2506,Dulces sueños,2506,2506
2507,Con armas de fuego,2507,2507
2508,Con armas de fuego,2508,2508
2509,Con armas cortopulsante,2509,2509
2510,Con armas de fuego,2510,2510
2511,Con armas de fuego,2511,2511
2512,Con armas de fuego,2512,2512
2513,Con armas cortopulsante,2513,2513
2514,Con armas cortopulsante,2514,2514
2515,Con armas de fuego,2515,2515
2516,Con armas cortopulsante,2516,2516
2517,Con armas cortopulsante,2517,2517
2518,Con armas de fuego,2518,2518
2519,Extorsion,2519,2519
2520,Extorsion,2520,2520
2521,Con armas de fuego,2521,2521
2522,Con armas cortopulsante,2522,2522
2523,Con armas cortopulsante,2523,2523
2524,Dulces sueños,2524,2524
2525,Con armas cortopulsante,2525,2525
2526,Con armas de fuego,2526,2526
2527,Dulces sueños,2527,2527
2528,Con armas cortopulsante,2528,2528
2529,Con armas cortopulsante,2529,2529
2530,Extorsion,2530,2530
2531,Con armas cortopulsante,2531,2531
2532,Con armas de fuego,2532,2532
2533,Con armas de fuego,2533,2533
2534,Con armas de fuego,2534,2534
2535,Con armas cortopulsante,2535,2535
2536,Con armas cortopulsante,2536,2536
2537,Dulces sueños,2537,2537
2538,Con armas de fuego,2538,2538
2539,Con armas de fuego,2539,2539
2540,Con armas de fuego,2540,2540
2541,Con armas cortopulsante,2541,2541
2542,Extorsion,2542,2542
2543,Con armas de fuego,2543,2543
2544,Con armas de fuego,2544,2544
2545,Con armas de fuego,2545,2545
2546,Con armas cortopulsante,2546,2546
2547,Con armas cortopulsante,2547,2547
2548,Con armas de fuego,2548,2548
2549,Con armas de fuego,2549,2549
2550,Con armas de fuego,2550,2550
2551,Con armas cortopulsante,2551,2551
2552,Con armas de fuego,2552,2552
2553,Dulces sueños,2553,2553
2554,Dulces sueños,2554,2554
2555,Con armas cortopulsante,2555,2555
2556,Dulces sueños,2556,2556
2557,Dulces sueños,2557,2557
2558,Con armas de fuego,2558,2558
2559,Con armas de fuego,2559,2559
2560,Con armas de fuego,2560,2560
2561,Con armas de fuego,2561,2561
2562,Con armas de fuego,2562,2562
2563,Con armas de fuego,2563,2563
2564,Con armas de fuego,2564,2564
2565,Con armas cortopulsante,2565,2565
2566,Dulces sueños,2566,2566
2567,Con armas de fuego,2567,2567
2568,Extorsion,2568,2568
2569,Dulces sueños,2569,2569
2570,Con armas de fuego,2570,2570
2571,Con armas de fuego,2571,2571
2572,Extorsion,2572,2572
2573,Con armas de fuego,2573,2573
2574,Con armas de fuego,2574,2574
2575,Con armas de fuego,2575,2575
2576,Con armas cortopulsante,2576,2576
2577,Con armas de fuego,2577,2577
2578,Con armas de fuego,2578,2578
2579,Con armas de fuego,2579,2579
2580,Con armas cortopulsante,2580,2580
2581,Con armas de fuego,2581,2581
2582,Con armas de fuego,2582,2582
2583,Con armas de fuego,2583,2583
2584,Con armas de fuego,2584,2584
2585,Con armas de fuego,2585,2585
2586,Con armas cortopulsante,2586,2586
2587,Con armas cortopulsante,2587,2587
2588,Con armas de fuego,2588,2588
2589,Con armas de fuego,2589,2589
2590,Con armas de fuego,2590,2590
2591,Con armas de fuego,2591,2591
2592,Con armas cortopulsante,2592,2592
2593,Con armas de fuego,2593,2593
2594,Con armas cortopulsante,2594,2594
2595,Con armas de fuego,2595,2595
2596,Con armas cortopulsante,2596,2596
2597,Con armas de fuego,2597,2597
2598,Dulces sueños,2598,2598
2599,Con armas de fuego,2599,2599
2600,Con armas de fuego,2600,2600
2601,Con armas de fuego,2601,2601
2602,Con armas de fuego,2602,2602
2603,Con armas de fuego,2603,2603
2604,Con armas de fuego,2604,2604
2605,Dulces sueños,2605,2605
2606,Con armas cortopulsante,2606,2606
2607,Con armas de fuego,2607,2607
2608,Dulces sueños,2608,2608
2609,Dulces sueños,2609,2609
2610,Con armas de fuego,2610,2610
2611,Con armas de fuego,2611,2611
2612,Con armas cortopulsante,2612,2612
2613,Con armas de fuego,2613,2613
2614,Con armas de fuego,2614,2614
2615,Con armas de fuego,2615,2615
2616,Con armas de fuego,2616,2616
2617,Con armas cortopulsante,2617,2617
2618,Con armas de fuego,2618,2618
2619,Dulces sueños,2619,2619
2620,Dulces sueños,2620,2620
2621,Con armas de fuego,2621,2621
2622,Con armas cortopulsante,2622,2622
2623,Dulces sueños,2623,2623
2624,Extorsion,2624,2624
2625,Con armas cortopulsante,2625,2625
2626,Con armas de fuego,2626,2626
2627,Con armas de fuego,2627,2627
2628,Con armas de fuego,2628,2628
2629,Con armas de fuego,2629,2629
2630,Con armas cortopulsante,2630,2630
2631,Con armas de fuego,2631,2631
2632,Con armas de fuego,2632,2632
2633,Dulces sueños,2633,2633
2634,Dulces sueños,2634,2634
2635,Con armas de fuego,2635,2635
2636,Con armas cortopulsante,2636,2636
2637,Con armas de fuego,2637,2637
2638,Con armas cortopulsante,2638,2638
2639,Con armas cortopulsante,2639,2639
2640,Con armas cortopulsante,2640,2640
2641,Extorsion,2641,2641
2642,Con armas de fuego,2642,2642
2643,Con armas de fuego,2643,2643
2644,Con armas de fuego,2644,2644
2645,Con armas de fuego,2645,2645
2646,Dulces sueños,2646,2646
2647,Dulces sueños,2647,2647
2648,Dulces sueños,2648,2648
2649,Con armas de fuego,2649,2649
2650,Dulces sueños,2650,2650
2651,Con armas de fuego,2651,2651
2652,Extorsion,2652,2652
2653,Con armas cortopulsante,2653,2653
2654,Con armas de fuego,2654,2654
2655,Con armas de fuego,2655,2655
2656,Con armas de fuego,2656,2656
2657,Con armas de fuego,2657,2657
2658,Con armas de fuego,2658,2658
2659,Con armas de fuego,2659,2659
2660,Con armas cortopulsante,2660,2660
2661,Con armas de fuego,2661,2661
2662,Con armas de fuego,2662,2662
2663,Con armas de fuego,2663,2663
2664,Con armas de fuego,2664,2664
2665,Con armas de fuego,2665,2665
2666,Con armas cortopulsante,2666,2666
2667,Dulces sueños,2667,2667
2668,Con armas de fuego,2668,2668
2669,Con armas de fuego,2669,2669
2670,Extorsion,2670,2670
2671,Con armas de fuego,2671,2671
2672,Con armas cortopulsante,2672,2672
2673,Con armas de fuego,2673,2673
2674,Con armas de fuego,2674,2674
2675,Con armas de fuego,2675,2675
2676,Con armas de fuego,2676,2676
2677,Con armas de fuego,2677,2677
2678,Con armas de fuego,2678,2678
2679,Con armas de fuego,2679,2679
2680,Con armas de fuego,2680,2680
2681,Con armas cortopulsante,2681,2681
2682,Con armas de fuego,2682,2682
2683,Con armas de fuego,2683,2683
2684,Extorsion,2684,2684
2685,Con armas de fuego,2685,2685
2686,Con armas cortopulsante,2686,2686
2687,Con armas de fuego,2687,2687
2688,Con armas cortopulsante,2688,2688
2689,Con armas de fuego,2689,2689
2690,Dulces sueños,2690,2690
2691,Con armas de fuego,2691,2691
2692,Con armas cortopulsante,2692,2692
2693,Dulces sueños,2693,2693
2694,Dulces sueños,2694,2694
2695,Dulces sueños,2695,2695
2696,Con armas de fuego,2696,2696
2697,Dulces sueños,2697,2697
2698,Con armas de fuego,2698,2698
2699,Con armas de fuego,2699,2699
2700,Con armas cortopulsante,2700,2700
2701,Con armas cortopulsante,2701,2701
2702,Con armas de fuego,2702,2702
2703,Con armas de fuego,2703,2703
2704,Con armas de fuego,2704,2704
2705,Con armas cortopulsante,2705,2705
2706,Con armas de fuego,2706,2706
2707,Con armas cortopulsante,2707,2707
2708,Con armas de fuego,2708,2708
2709,Con armas de fuego,2709,2709
2710,Con armas de fuego,2710,2710
2711,Con armas cortopulsante,2711,2711
2712,Con armas cortopulsante,2712,2712
2713,Con armas de fuego,2713,2713
2714,Con armas de fuego,2714,2714
2715,Con armas cortopulsante,2715,2715
2716,Con armas cortopulsante,2716,2716
2717,Con armas de fuego,2717,2717
2718,Dulces sueños,2718,2718
2719,Dulces sueños,2719,2719
2720,Con armas de fuego,2720,2720
2721,Con armas de fuego,2721,2721
2722,Con armas de fuego,2722,2722
2723,Dulces sueños,2723,2723
2724,Extorsion,2724,2724
2725,Con armas de fuego,2725,2725
2726,Con armas de fuego,2726,2726
2727,Con armas cortopulsante,2727,2727
2728,Con armas de fuego,2728,2728
2729,Dulces sueños,2729,2729
2730,Con armas de fuego,2730,2730
2731,Con armas de fuego,2731,2731
2732,Con armas de fuego,2732,2732
2733,Con armas de fuego,2733,2733
2734,Con armas de fuego,2734,2734
2735,Con armas cortopulsante,2735,2735
2736,Con armas de fuego,2736,2736
2737,Con armas de fuego,2737,2737
2738,Dulces sueños,2738,2738
2739,Con armas de fuego,2739,2739
2740,Con armas cortopulsante,2740,2740
2741,Con armas de fuego,2741,2741
2742,Con armas de fuego,2742,2742
2743,Dulces sueños,2743,2743
2744,Con armas cortopulsante,2744,2744
2745,Dulces sueños,2745,2745
2746,Con armas de fuego,2746,2746
2747,Con armas cortopulsante,2747,2747
2748,Con armas de fuego,2748,2748
2749,Con armas cortopulsante,2749,2749
2750,Dulces sueños,2750,2750
2751,Con armas cortopulsante,2751,2751
2752,Con armas de fuego,2752,2752
2753,Con armas cortopulsante,2753,2753
2754,Con armas de fuego,2754,2754
2755,Con armas cortopulsante,2755,2755
2756,Con armas de fuego,2756,2756
2757,Con armas de fuego,2757,2757
2758,Con armas cortopulsante,2758,2758
2759,Extorsion,2759,2759
2760,Dulces sueños,2760,2760
2761,Con armas de fuego,2761,2761
2762,Con armas de fuego,2762,2762
2763,Extorsion,2763,2763
2764,Con armas cortopulsante,2764,2764
2765,Con armas de fuego,2765,2765
2766,Dulces sueños,2766,2766
2767,Con armas cortopulsante,2767,2767
2768,Con armas cortopulsante,2768,2768
2769,Con armas cortopulsante,2769,2769
2770,Con armas de fuego,2770,2770
2771,Con armas de fuego,2771,2771
2772,Dulces sueños,2772,2772
2773,Con armas de fuego,2773,2773
2774,Con armas de fuego,2774,2774
2775,Con armas de fuego,2775,2775
2776,Dulces sueños,2776,2776
2777,Con armas de fuego,2777,2777
2778,Con armas cortopulsante,2778,2778
2779,Con armas cortopulsante,2779,2779
2780,Con armas cortopulsante,2780,2780
2781,Con armas cortopulsante,2781,2781
2782,Con armas de fuego,2782,2782
2783,Con armas de fuego,2783,2783
2784,Dulces sueños,2784,2784
2785,Con armas de fuego,2785,2785
2786,Con armas de fuego,2786,2786
2787,Extorsion,2787,2787
2788,Con armas cortopulsante,2788,2788
2789,Con armas de fuego,2789,2789
2790,Con armas de fuego,2790,2790
2791,Dulces sueños,2791,2791
2792,Dulces sueños,2792,2792
2793,Con armas de fuego,2793,2793
2794,Con armas de fuego,2794,2794
2795,Con armas de fuego,2795,2795
2796,Dulces sueños,2796,2796
2797,Con armas de fuego,2797,2797
2798,Con armas de fuego,2798,2798
2799,Con armas de fuego,2799,2799
2800,Con armas de fuego,2800,2800
2801,Con armas de fuego,2801,2801
2802,Con armas cortopulsante,2802,2802
2803,Con armas de fuego,2803,2803
2804,Con armas cortopulsante,2804,2804
2805,Dulces sueños,2805,2805
2806,Con armas cortopulsante,2806,2806
2807,Con armas de fuego,2807,2807
2808,Con armas de fuego,2808,2808
2809,Con armas cortopulsante,2809,2809
2810,Con armas cortopulsante,2810,2810
2811,Con armas cortopulsante,2811,2811
2812,Dulces sueños,2812,2812
2813,Con armas cortopulsante,2813,2813
2814,Con armas cortopulsante,2814,2814
2815,Con armas de fuego,2815,2815
2816,Dulces sueños,2816,2816
2817,Con armas de fuego,2817,2817
2818,Con armas de fuego,2818,2818
2819,Dulces sueños,2819,2819
2820,Con armas cortopulsante,2820,2820
2821,Extorsion,2821,2821
2822,Con armas de fuego,2822,2822
2823,Con armas de fuego,2823,2823
2824,Con armas cortopulsante,2824,2824
2825,Con armas de fuego,2825,2825
2826,Con armas de fuego,2826,2826
2827,Dulces sueños,2827,2827
2828,Con armas de fuego,2828,2828
2829,Con armas de fuego,2829,2829
2830,Con armas de fuego,2830,2830
2831,Con armas cortopulsante,2831,2831
2832,Con armas cortopulsante,2832,2832
2833,Con armas de fuego,2833,2833
2834,Con armas de fuego,2834,2834
2835,Dulces sueños,2835,2835
2836,Con armas cortopulsante,2836,2836
2837,Con armas de fuego,2837,2837
2838,Dulces sueños,2838,2838
2839,Con armas de fuego,2839,2839
2840,Con armas de fuego,2840,2840
2841,Dulces sueños,2841,2841
2842,Con armas de fuego,2842,2842
2843,Con armas de fuego,2843,2843
2844,Con armas de fuego,2844,2844
2845,Con armas cortopulsante,2845,2845
2846,Con armas de fuego,2846,2846
2847,Con armas de fuego,2847,2847
2848,Dulces sueños,2848,2848
2849,Dulces sueños,2849,2849
2850,Con armas de fuego,2850,2850
2851,Con armas de fuego,2851,2851
2852,Extorsion,2852,2852
2853,Dulces sueños,2853,2853
2854,Con armas de fuego,2854,2854
2855,Con armas de fuego,2855,2855
2856,Con armas cortopulsante,2856,2856
2857,Con armas de fuego,2857,2857
2858,Con armas cortopulsante,2858,2858
2859,Con armas de fuego,2859,2859
2860,Con armas de fuego,2860,2860
2861,Con armas de fuego,2861,2861
2862,Con armas de fuego,2862,2862
2863,Con armas de fuego,2863,2863
2864,Con armas de fuego,2864,2864
2865,Con armas de fuego,2865,2865
2866,Dulces sueños,2866,2866
2867,Con armas de fuego,2867,2867
2868,Con armas de fuego,2868,2868
2869,Dulces sueños,2869,2869
2870,Con armas de fuego,2870,2870
2871,Con armas cortopulsante,2871,2871
2872,Con armas de fuego,2872,2872
2873,Con armas de fuego,2873,2873
2874,Con armas de fuego,2874,2874
2875,Con armas de fuego,2875,2875
2876,Con armas de fuego,2876,2876
2877,Con armas de fuego,2877,2877
2878,Dulces sueños,2878,2878
2879,Con armas de fuego,2879,2879
2880,Con armas de fuego,2880,2880
2881,Con armas de fuego,2881,2881
2882,Con armas de fuego,2882,2882
2883,Con armas de fuego,2883,2883
2884,Con armas de fuego,2884,2884
2885,Con armas de fuego,2885,2885
2886,Con armas de fuego,2886,2886
2887,Con armas de fuego,2887,2887
2888,Con armas cortopulsante,2888,2888
2889,Con armas de fuego,2889,2889
2890,Con armas de fuego,2890,2890
2891,Con armas de fuego,2891,2891
2892,Con armas cortopulsante,2892,2892
2893,Con armas de fuego,2893,2893
2894,Con armas de fuego,2894,2894
2895,Con armas cortopulsante,2895,2895
2896,Con armas de fuego,2896,2896
2897,Con armas de fuego,2897,2897
2898,Con armas cortopulsante,2898,2898
2899,Con armas de fuego,2899,2899
2900,Con armas cortopulsante,2900,2900
2901,Dulces sueños,2901,2901
2902,Con armas de fuego,2902,2902
2903,Dulces sueños,2903,2903
2904,Con armas de fuego,2904,2904
2905,Con armas de fuego,2905,2905
2906,Dulces sueños,2906,2906
2907,Dulces sueños,2907,2907
2908,Dulces sueños,2908,2908
2909,Con armas de fuego,2909,2909
2910,Dulces sueños,2910,2910
2911,Con armas de fuego,2911,2911
2912,Con armas de fuego,2912,2912
2913,Con armas cortopulsante,2913,2913
2914,Con armas de fuego,2914,2914
2915,Dulces sueños,2915,2915
2916,Con armas de fuego,2916,2916
2917,Con armas cortopulsante,2917,2917
2918,Con armas de fuego,2918,2918
2919,Con armas cortopulsante,2919,2919
2920,Con armas de fuego,2920,2920
2921,Con armas cortopulsante,2921,2921
2922,Con armas de fuego,2922,2922
2923,Con armas cortopulsante,2923,2923
2924,Con armas de fuego,2924,2924
2925,Con armas de fuego,2925,2925
2926,Con armas de fuego,2926,2926
2927,Con armas de fuego,2927,2927
2928,Con armas de fuego,2928,2928
2929,Dulces sueños,2929,2929
2930,Con armas cortopulsante,2930,2930
2931,Con armas de fuego,2931,2931
2932,Con armas de fuego,2932,2932
2933,Con armas cortopulsante,2933,2933
2934,Dulces sueños,2934,2934
2935,Extorsion,2935,2935
2936,Con armas de fuego,2936,2936
2937,Con armas cortopulsante,2937,2937
2938,Con armas cortopulsante,2938,2938
2939,Extorsion,2939,2939
2940,Con armas de fuego,2940,2940
2941,Con armas de fuego,2941,2941
2942,Con armas de fuego,2942,2942
2943,Con armas de fuego,2943,2943
2944,Con armas de fuego,2944,2944
2945,Con armas cortopulsante,2945,2945
2946,Dulces sueños,2946,2946
2947,Con armas de fuego,2947,2947
2948,Dulces sueños,2948,2948
2949,Con armas de fuego,2949,2949
2950,Extorsion,2950,2950
2951,Extorsion,2951,2951
2952,Con armas cortopulsante,2952,2952
2953,Con armas de fuego,2953,2953
2954,Con armas de fuego,2954,2954
2955,Extorsion,2955,2955
2956,Con armas de fuego,2956,2956
2957,Con armas de fuego,2957,2957
2958,Con armas cortopulsante,2958,2958
2959,Con armas cortopulsante,2959,2959
2960,Con armas de fuego,2960,2960
2961,Dulces sueños,2961,2961
2962,Con armas cortopulsante,2962,2962
2963,Dulces sueños,2963,2963
2964,Dulces sueños,2964,2964
2965,Con armas de fuego,2965,2965
2966,Con armas cortopulsante,2966,2966
2967,Con armas de fuego,2967,2967
2968,Con armas cortopulsante,2968,2968
2969,Con armas cortopulsante,2969,2969
2970,Con armas de fuego,2970,2970
2971,Extorsion,2971,2971
2972,Con armas cortopulsante,2972,2972
2973,Dulces sueños,2973,2973
2974,Con armas cortopulsante,2974,2974
2975,Con armas de fuego,2975,2975
2976,Con armas de fuego,2976,2976
2977,Extorsion,2977,2977
2978,Con armas de fuego,2978,2978
2979,Con armas de fuego,2979,2979
2980,Con armas de fuego,2980,2980
2981,Con armas de fuego,2981,2981
2982,Con armas de fuego,2982,2982
2983,Con armas cortopulsante,2983,2983
2984,Extorsion,2984,2984
2985,Con armas cortopulsante,2985,2985
2986,Con armas de fuego,2986,2986
2987,Con armas de fuego,2987,2987
2988,Con armas de fuego,2988,2988
2989,Con armas cortopulsante,2989,2989
2990,Con armas de fuego,2990,2990
2991,Extorsion,2991,2991
2992,Con armas de fuego,2992,2992
2993,Con armas cortopulsante,2993,2993
2994,Dulces sueños,2994,2994
2995,Con armas de fuego,2995,2995
2996,Con armas de fuego,2996,2996
2997,Con armas cortopulsante,2997,2997
2998,Con armas de fuego,2998,2998
2999,Con armas de fuego,2999,2999
3000,Con armas cortopulsante,3000,3000
3001,Con armas de fuego,3001,3001
3002,Con armas de fuego,3002,3002
3003,Con armas de fuego,3003,3003
3004,Con armas de fuego,3004,3004
3005,Con armas cortopulsante,3005,3005
3006,Con armas cortopulsante,3006,3006
3007,Con armas de fuego,3007,3007
3008,Con armas de fuego,3008,3008
3009,Con armas de fuego,3009,3009
3010,Con armas cortopulsante,3010,3010
3011,Con armas de fuego,3011,3011
3012,Dulces sueños,3012,3012
3013,Con armas de fuego,3013,3013
3014,Con armas de fuego,3014,3014
3015,Dulces sueños,3015,3015
3016,Con armas de fuego,3016,3016
3017,Con armas de fuego,3017,3017
3018,Con armas de fuego,3018,3018
3019,Con armas cortopulsante,3019,3019
3020,Con armas de fuego,3020,3020
3021,Dulces sueños,3021,3021
3022,Con armas de fuego,3022,3022
3023,Con armas cortopulsante,3023,3023
3024,Con armas cortopulsante,3024,3024
3025,Con armas cortopulsante,3025,3025
3026,Dulces sueños,3026,3026
3027,Con armas de fuego,3027,3027
3028,Con armas de fuego,3028,3028
3029,Con armas de fuego,3029,3029
3030,Con armas de fuego,3030,3030
3031,Extorsion,3031,3031
3032,Dulces sueños,3032,3032
3033,Con armas de fuego,3033,3033
3034,Dulces sueños,3034,3034
3035,Extorsion,3035,3035
3036,Con armas de fuego,3036,3036
3037,Con armas de fuego,3037,3037
3038,Con armas de fuego,3038,3038
3039,Con armas de fuego,3039,3039
3040,Dulces sueños,3040,3040
3041,Con armas de fuego,3041,3041
3042,Con armas de fuego,3042,3042
3043,Con armas de fuego,3043,3043
3044,Extorsion,3044,3044
3045,Dulces sueños,3045,3045
3046,Con armas de fuego,3046,3046
3047,Dulces sueños,3047,3047
3048,Con armas cortopulsante,3048,3048
3049,Con armas de fuego,3049,3049
3050,Con armas de fuego,3050,3050
3051,Con armas cortopulsante,3051,3051
3052,Con armas cortopulsante,3052,3052
3053,Con armas de fuego,3053,3053
3054,Con armas de fuego,3054,3054
3055,Con armas de fuego,3055,3055
3056,Dulces sueños,3056,3056
3057,Dulces sueños,3057,3057
3058,Con armas cortopulsante,3058,3058
3059,Dulces sueños,3059,3059
3060,Con armas de fuego,3060,3060
3061,Extorsion,3061,3061
3062,Con armas cortopulsante,3062,3062
3063,Con armas de fuego,3063,3063
3064,Con armas de fuego,3064,3064
3065,Con armas de fuego,3065,3065
3066,Con armas cortopulsante,3066,3066
3067,Con armas de fuego,3067,3067
3068,Con armas cortopulsante,3068,3068
3069,Dulces sueños,3069,3069
3070,Con armas de fuego,3070,3070
3071,Con armas cortopulsante,3071,3071
3072,Con armas de fuego,3072,3072
3073,Con armas cortopulsante,3073,3073
3074,Con armas de fuego,3074,3074
3075,Con armas de fuego,3075,3075
3076,Con armas de fuego,3076,3076
3077,Con armas de fuego,3077,3077
3078,Con armas cortopulsante,3078,3078
3079,Con armas de fuego,3079,3079
3080,Con armas cortopulsante,3080,3080
3081,Dulces sueños,3081,3081
3082,Dulces sueños,3082,3082
3083,Con armas de fuego,3083,3083
3084,Con armas de fuego,3084,3084
3085,Con armas cortopulsante,3085,3085
3086,Con armas de fuego,3086,3086
3087,Con armas de fuego,3087,3087
3088,Con armas cortopulsante,3088,3088
3089,Extorsion,3089,3089
3090,Con armas cortopulsante,3090,3090
3091,Con armas de fuego,3091,3091
3092,Con armas de fuego,3092,3092
3093,Con armas de fuego,3093,3093
3094,Con armas cortopulsante,3094,3094
3095,Con armas de fuego,3095,3095
3096,Con armas de fuego,3096,3096
3097,Con armas cortopulsante,3097,3097
3098,Con armas cortopulsante,3098,3098
3099,Con armas cortopulsante,3099,3099
3100,Con armas de fuego,3100,3100
3101,Con armas cortopulsante,3101,3101
3102,Con armas de fuego,3102,3102
3103,Con armas de fuego,3103,3103
3104,Con armas de fuego,3104,3104
3105,Con armas de fuego,3105,3105
3106,Con armas cortopulsante,3106,3106
3107,Con armas de fuego,3107,3107
3108,Con armas de fuego,3108,3108
3109,Con armas de fuego,3109,3109
3110,Con armas de fuego,3110,3110
3111,Con armas cortopulsante,3111,3111
3112,Con armas de fuego,3112,3112
3113,Con armas de fuego,3113,3113
3114,Con armas cortopulsante,3114,3114
3115,Extorsion,3115,3115
3116,Con armas de fuego,3116,3116
3117,Con armas cortopulsante,3117,3117
3118,Con armas cortopulsante,3118,3118
3119,Dulces sueños,3119,3119
3120,Con armas cortopulsante,3120,3120
3121,Con armas de fuego,3121,3121
3122,Con armas cortopulsante,3122,3122
3123,Con armas de fuego,3123,3123
3124,Con armas cortopulsante,3124,3124
3125,Dulces sueños,3125,3125
3126,Con armas de fuego,3126,3126
3127,Con armas cortopulsante,3127,3127
3128,Con armas cortopulsante,3128,3128
3129,Con armas cortopulsante,3129,3129
3130,Con armas cortopulsante,3130,3130
3131,Extorsion,3131,3131
3132,Con armas de fuego,3132,3132
3133,Dulces sueños,3133,3133
3134,Con armas de fuego,3134,3134
3135,Extorsion,3135,3135
3136,Con armas de fuego,3136,3136
3137,Con armas de fuego,3137,3137
3138,Con armas de fuego,3138,3138
3139,Con armas de fuego,3139,3139
3140,Con armas de fuego,3140,3140
3141,Con armas de fuego,3141,3141
3142,Con armas de fuego,3142,3142
3143,Con armas cortopulsante,3143,3143
3144,Con armas de fuego,3144,3144
3145,Con armas de fuego,3145,3145
3146,Con armas cortopulsante,3146,3146
3147,Con armas cortopulsante,3147,3147
3148,Con armas de fuego,3148,3148
3149,Con armas de fuego,3149,3149
3150,Con armas de fuego,3150,3150
3151,Con armas de fuego,3151,3151
3152,Con armas cortopulsante,3152,3152
3153,Con armas de fuego,3153,3153
3154,Dulces sueños,3154,3154
3155,Con armas cortopulsante,3155,3155
3156,Con armas de fuego,3156,3156
3157,Con armas de fuego,3157,3157
3158,Con armas de fuego,3158,3158
3159,Con armas cortopulsante,3159,3159
3160,Con armas cortopulsante,3160,3160
3161,Con armas cortopulsante,3161,3161
3162,Con armas cortopulsante,3162,3162
3163,Con armas cortopulsante,3163,3163
3164,Con armas de fuego,3164,3164
3165,Con armas cortopulsante,3165,3165
3166,Con armas de fuego,3166,3166
3167,Con armas de fuego,3167,3167
3168,Con armas de fuego,3168,3168
3169,Con armas cortopulsante,3169,3169
3170,Con armas cortopulsante,3170,3170
3171,Con armas de fuego,3171,3171
3172,Con armas de fuego,3172,3172
3173,Con armas cortopulsante,3173,3173
3174,Con armas de fuego,3174,3174
3175,Con armas de fuego,3175,3175
3176,Con armas cortopulsante,3176,3176
3177,Con armas cortopulsante,3177,3177
3178,Con armas cortopulsante,3178,3178
3179,Con armas de fuego,3179,3179
3180,Con armas cortopulsante,3180,3180
3181,Dulces sueños,3181,3181
3182,Con armas cortopulsante,3182,3182
3183,Con armas de fuego,3183,3183
3184,Con armas de fuego,3184,3184
3185,Dulces sueños,3185,3185
3186,Con armas de fuego,3186,3186
3187,Dulces sueños,3187,3187
3188,Con armas cortopulsante,3188,3188
3189,Extorsion,3189,3189
3190,Con armas de fuego,3190,3190
3191,Con armas de fuego,3191,3191
3192,Con armas de fuego,3192,3192
3193,Con armas cortopulsante,3193,3193
3194,Con armas cortopulsante,3194,3194
3195,Con armas de fuego,3195,3195
3196,Dulces sueños,3196,3196
3197,Con armas de fuego,3197,3197
3198,Con armas de fuego,3198,3198
3199,Con armas de fuego,3199,3199
3200,Dulces sueños,3200,3200
3201,Con armas de fuego,3201,3201
3202,Con armas de fuego,3202,3202
3203,Con armas cortopulsante,3203,3203
3204,Con armas de fuego,3204,3204
3205,Con armas de fuego,3205,3205
3206,Dulces sueños,3206,3206
3207,Dulces sueños,3207,3207
3208,Extorsion,3208,3208
3209,Con armas de fuego,3209,3209
3210,Con armas cortopulsante,3210,3210
3211,Con armas cortopulsante,3211,3211
3212,Con armas cortopulsante,3212,3212
3213,Dulces sueños,3213,3213
3214,Con armas de fuego,3214,3214
3215,Con armas de fuego,3215,3215
3216,Con armas de fuego,3216,3216
3217,Con armas cortopulsante,3217,3217
3218,Con armas de fuego,3218,3218
3219,Con armas de fuego,3219,3219
3220,Con armas cortopulsante,3220,3220
