nbr_upc_id,var_upc_nombre,var_upc_status,nbr_ciu_id
2584,East Sara,Inactivo,2584
2585,Ryanmouth,Activo,2585
2586,Hoffmanfurt,Activo,2586
2587,Ritamouth,Inactivo,2587
2588,Scottburgh,Activo,2588
2589,North Rebekahview,Activo,2589
2590,West Taylorbury,Activo,2590
2591,Hillmouth,Activo,2591
2592,Lake Kaitlinshire,Activo,2592
2593,East Russell,Inactivo,2593
2594,New Davidborough,Activo,2594
2595,Port Joseph,Activo,2595
2596,North Thomas,Activo,2596
2597,North Julie,Activo,2597
2598,Porterberg,Activo,2598
2599,West Laurenport,Activo,2599
2600,Port Garyview,Activo,2600
2601,Port Amy,Activo,2601
2602,North Samanthatown,Activo,2602
2603,Port Robertaborough,Activo,2603
2604,Petersonside,Activo,2604
2605,Carlsonport,Activo,2605
2606,East Kathleenmouth,Activo,2606
2607,West Frank,Activo,2607
2608,Williamstown,Activo,2608
2609,Lake Anne,Activo,2609
2610,New Lori,Activo,2610
2611,New Gracefort,Activo,2611
2612,Crystalside,Activo,2612
2613,Michaelville,Activo,2613
2614,East Feliciaberg,Activo,2614
2615,Ronaldton,Activo,2615
2616,West Tylerville,Activo,2616
2617,Jamesburgh,Activo,2617
2618,East Theresabury,Activo,2618
2619,Khanmouth,Activo,2619
2620,Josephbury,Activo,2620
2621,Alyssaton,Activo,2621
2622,South Mary,Activo,2622
2623,Edwinhaven,Activo,2623
2624,Ruizmouth,Activo,2624
2625,Taylorburgh,Activo,2625
2626,North Josephview,Activo,2626
2627,North Christine,Activo,2627
2628,Hendersonmouth,Activo,2628
2629,Robertville,Activo,2629
2630,Samuelport,Activo,2630
2631,North Heatherburgh,Activo,2631
2632,New Tashaborough,Activo,2632
2633,Mortonfurt,Activo,2633
2634,Morrisview,Activo,2634
2635,South Brian,Activo,2635
2636,Oconnellmouth,Activo,2636
2637,North Zacharytown,Activo,2637
2638,Ericton,Activo,2638
2639,Smithberg,Activo,2639
2640,Victoriaport,Activo,2640
2641,North Williamberg,Activo,2641
2642,North Christine,Activo,2642
2643,Lake Donaldshire,Activo,2643
2644,Wesleyville,Activo,2644
2645,West Nicholas,Activo,2645
2646,Port David,Activo,2646
2647,Sanchezstad,Activo,2647
2648,Harrisshire,Activo,2648
2649,Alvarezmouth,Activo,2649
2650,Robinville,Activo,2650
2651,Christophermouth,Activo,2651
2652,East Karla,Activo,2652
2653,Kristenberg,Activo,2653
2654,New David,Activo,2654
2655,Chambershaven,Activo,2655
2656,Port Alejandro,Activo,2656
2657,North Paulstad,Activo,2657
2658,New Calebmouth,Activo,2658
2659,Taraland,Activo,2659
2660,West Joseph,Activo,2660
2661,South Kathleenland,Activo,2661
2662,Lloydburgh,Activo,2662
2663,New Amytown,Inactivo,2663
2664,Mooreberg,Activo,2664
2665,North Lisa,Activo,2665
2666,Heidistad,Activo,2666
2667,New Michael,Activo,2667
2668,East Christinafort,Activo,2668
2669,Lindseymouth,Activo,2669
2670,North Patriciafurt,Activo,2670
2671,Port Ashley,Activo,2671
2672,Wheelerville,Activo,2672
2673,Lake Darrell,Activo,2673
2674,Patriciaville,Activo,2674
2675,Aliciamouth,Activo,2675
2676,Shannonshire,Activo,2676
2677,Hicksburgh,Activo,2677
2678,Jasonmouth,Activo,2678
2679,Johnfort,Activo,2679
2680,East Lynn,Activo,2680
2681,Brownstad,Inactivo,2681
2682,West Juan,Activo,2682
2683,Pachecoville,Inactivo,2683
2684,West Chelsea,Activo,2684
2685,Lake Melanieton,Activo,2685
2686,Port Betty,Activo,2686
2687,West Jasonshire,Activo,2687
2688,New Joshua,Activo,2688
2689,South Caleb,Activo,2689
2690,Sallyside,Activo,2690
2691,Lake Aliciaburgh,Activo,2691
2692,Perryville,Activo,2692
2693,Schroedermouth,Activo,2693
2694,Juliahaven,Activo,2694
2695,Andreaborough,Activo,2695
2696,Smithborough,Activo,2696
2697,Williamsfort,Activo,2697
2698,North Carriehaven,Activo,2698
2699,South Jacquelineland,Activo,2699
2700,Holmesville,Activo,2700
2701,Lake Jeffrey,Activo,2701
2702,Port Nathanmouth,Activo,2702
2703,Alecberg,Activo,2703
2704,Whiteville,Activo,2704
2705,East Angelaport,Activo,2705
2706,Valeriefurt,Activo,2706
2707,East Anthonyburgh,Activo,2707
2708,Angelafurt,Activo,2708
2709,Christopherchester,Activo,2709
2710,Smithborough,Activo,2710
2711,Andersonfurt,Activo,2711
2712,Jesseview,Activo,2712
2713,South Xavierhaven,Activo,2713
2714,Port Juan,Activo,2714
2715,Gonzalesfurt,Activo,2715
2716,West Alexandra,Activo,2716
2717,East Dylanfort,Activo,2717
2718,Natalieville,Activo,2718
2719,Jameschester,Activo,2719
2720,Edwintown,Activo,2720
2721,Grahamside,Activo,2721
2722,South Jeffrey,Activo,2722
2723,New Robin,Activo,2723
2724,Jacobmouth,Activo,2724
2725,Kaitlynstad,Inactivo,2725
2726,New Lance,Activo,2726
2727,Kellyville,Activo,2727
2728,East Johnside,Activo,2728
2729,Matthewstad,Activo,2729
2730,Brianport,Activo,2730
2731,Anthonyburgh,Activo,2731
2732,Mitchellland,Activo,2732
2733,North Amberfurt,Activo,2733
2734,Candicemouth,Activo,2734
2735,Woodfurt,Activo,2735
2736,Porterburgh,Activo,2736
2737,New Brianside,Activo,2737
2738,Karenville,Activo,2738
2739,Carrieland,Activo,2739
2740,Juanhaven,Activo,2740
2741,Lake Anthony,Activo,2741
2742,New Jenniferbury,Activo,2742
2743,Lisaport,Activo,2743
2744,Gonzalezmouth,Activo,2744
2745,South Richardbury,Activo,2745
2746,Thomasburgh,Activo,2746
2747,Courtneymouth,Activo,2747
2748,Codyview,Activo,2748
2749,Martinezborough,Activo,2749
2750,Garrettmouth,Activo,2750
2751,South Jacob,Activo,2751
2752,Millerfort,Activo,2752
2753,Port Alexander,Activo,2753
2754,Wilsonmouth,Activo,2754
2755,Hillchester,Activo,2755
2756,Millerberg,Activo,2756
2757,Torrestown,Activo,2757
2758,Lake Matthewview,Activo,2758
2759,Gardnerside,Activo,2759
2760,Fischermouth,Activo,2760
2761,Andersonmouth,Activo,2761
2762,New Bryan,Activo,2762
2763,Maymouth,Activo,2763
2764,New Rickeyborough,Activo,2764
2765,North Cassandra,Activo,2765
2766,Port Curtistown,Activo,2766
2767,Kleinview,Activo,2767
2768,Santiagoville,Activo,2768
2769,New Douglasland,Activo,2769
2770,West Josestad,Activo,2770
2771,West Gary,Activo,2771
2772,Curtismouth,Activo,2772
2773,Vaughnfurt,Activo,2773
2774,North Jessefurt,Activo,2774
2775,Jaybury,Activo,2775
2776,Hernandezfurt,Activo,2776
2777,Phillipsside,Activo,2777
2778,New Theresa,Activo,2778
2779,Beckfort,Activo,2779
2780,North Amber,Activo,2780
2781,Gomezberg,Activo,2781
2782,Kaufmanburgh,Activo,2782
2783,North Emilyport,Inactivo,2783
2784,Smithbury,Activo,2784
2785,Lake Diana,Activo,2785
2786,Michaelbury,Activo,2786
2787,Garciafurt,Activo,2787
2788,Harrismouth,Activo,2788
2789,West Russell,Activo,2789
2790,Richardchester,Activo,2790
2791,Lake Brianborough,Activo,2791
2792,Barrfort,Activo,2792
2793,Susanmouth,Activo,2793
2794,New Cynthialand,Activo,2794
2795,North Linda,Activo,2795
2796,Jennifershire,Activo,2796
2797,South Jeremybury,Activo,2797
2798,North Alex,Activo,2798
2799,Youngbury,Activo,2799
2800,Port Shannon,Activo,2800
2801,Harveymouth,Activo,2801
2802,Lake Williambury,Activo,2802
2803,Jacksonville,Activo,2803
2804,Lewisside,Activo,2804
2805,New Suzannemouth,Inactivo,2805
2806,Michelleport,Activo,2806
2807,South Eric,Activo,2807
2808,Port Michelle,Activo,2808
2809,West Abigailborough,Activo,2809
2810,East Angelaton,Activo,2810
2811,Lake Dustin,Activo,2811
2812,Teresaburgh,Activo,2812
2813,Cisnerosland,Activo,2813
2814,Phillipsside,Activo,2814
2815,Gardnerfort,Activo,2815
2816,South Crystalview,Activo,2816
2817,New Shawnview,Activo,2817
2818,New Jennifer,Activo,2818
2819,Port Jessica,Activo,2819
2820,Port Rodney,Activo,2820
2821,Lake Jonathon,Activo,2821
2822,Adriennechester,Activo,2822
2823,West Karen,Activo,2823
2824,Antonioview,Activo,2824
2825,Carolynmouth,Activo,2825
2826,Lindachester,Activo,2826
2827,East Jessica,Activo,2827
2828,Frazierchester,Activo,2828
2829,Fernandezmouth,Activo,2829
2830,South Andrea,Activo,2830
2831,Seanview,Activo,2831
2832,Davidhaven,Activo,2832
2833,Port Catherine,Activo,2833
2834,New Tammy,Activo,2834
2835,New Brandonfort,Activo,2835
2836,Kevinton,Activo,2836
2837,Hickmanville,Activo,2837
2838,Perezbury,Activo,2838
2839,Michelleville,Activo,2839
2840,Gabrielview,Activo,2840
2841,West Julieland,Activo,2841
2842,Hortonmouth,Activo,2842
2843,South Carol,Activo,2843
2844,New Brandy,Activo,2844
2845,South Nicholas,Activo,2845
2846,Langfurt,Activo,2846
2847,North Philipfort,Activo,2847
2848,Andersonfort,Activo,2848
2849,Hardinghaven,Activo,2849
2850,Richardsfort,Activo,2850
2851,Greenburgh,Activo,2851
2852,Elliottburgh,Activo,2852
2853,South Jennifer,Activo,2853
2854,Stanleyburgh,Activo,2854
2855,Joseside,Inactivo,2855
2856,South Ashlee,Activo,2856
2857,Lake Jamesstad,Activo,2857
2858,Port Lauraville,Inactivo,2858
2859,Lake Joshuaport,Activo,2859
2860,Millsview,Activo,2860
2861,New Barbara,Activo,2861
2862,Port Christinamouth,Activo,2862
2863,New Carrie,Activo,2863
2864,Robertmouth,Activo,2864
2865,Leeborough,Activo,2865
2866,Marshalltown,Activo,2866
2867,New Heatherview,Inactivo,2867
2868,North Vanessaburgh,Activo,2868
2869,Lake Timothy,Activo,2869
2870,Lisaburgh,Activo,2870
2871,Nicolasville,Activo,2871
2872,South Katrinamouth,Activo,2872
2873,Jamesfurt,Activo,2873
2874,North Sarah,Activo,2874
2875,Port Derekview,Activo,2875
2876,East David,Activo,2876
2877,Lake Heatherborough,Activo,2877
2878,Alexandramouth,Activo,2878
2879,Thomashaven,Activo,2879
2880,East John,Inactivo,2880
2881,Adamberg,Activo,2881
2882,Scottmouth,Activo,2882
2883,Clintonport,Activo,2883
2884,Amandastad,Activo,2884
2885,North Jenniferville,Activo,2885
2886,Cameronmouth,Activo,2886
2887,Christinaborough,Activo,2887
2888,New Elizabethbury,Activo,2888
2889,Port Mariahmouth,Activo,2889
2890,Snowfort,Activo,2890
2891,Port Christinaview,Activo,2891
2892,Lake Chelseyburgh,Activo,2892
2893,Matthewborough,Inactivo,2893
2894,South Derek,Activo,2894
2895,South Lisa,Activo,2895
2896,Bergview,Activo,2896
2897,Wagnerport,Activo,2897
2898,Kingshire,Activo,2898
2899,North Josephmouth,Activo,2899
2900,South Paul,Activo,2900
2901,Kellyland,Activo,2901
2902,Lynnfort,Activo,2902
2903,Davidville,Activo,2903
2904,Tracychester,Activo,2904
2905,Lake David,Activo,2905
2906,Austinfurt,Activo,2906
2907,Marquezfort,Activo,2907
2908,Smithside,Activo,2908
2909,West Dominiqueberg,Activo,2909
2910,Nicoleberg,Activo,2910
2911,New Anthony,Activo,2911
2912,Deborahburgh,Activo,2912
2913,East Madisonburgh,Activo,2913
2914,Raybury,Activo,2914
2915,New Melissa,Activo,2915
2916,Jeffreyburgh,Activo,2916
2917,East Christopherstad,Activo,2917
2918,Lake Robertchester,Activo,2918
2919,Randolphbury,Activo,2919
2920,Rosalesfurt,Activo,2920
2921,Monicaberg,Activo,2921
2922,East Martha,Activo,2922
2923,West Breanna,Inactivo,2923
2924,Lake Ashleyfurt,Activo,2924
2925,North Donaldmouth,Activo,2925
2926,Port Amyfort,Activo,2926
2927,Obrienmouth,Activo,2927
2928,Lake Joshuafort,Activo,2928
2929,West Courtney,Activo,2929
2930,Leonardton,Activo,2930
2931,New Marcus,Activo,2931
2932,East Justin,Activo,2932
2933,Allenshire,Activo,2933
2934,Keyland,Activo,2934
2935,Port Roymouth,Activo,2935
2936,West Markborough,Activo,2936
2937,North Christopherhaven,Activo,2937
2938,West Samuelton,Activo,2938
2939,Teresafurt,Activo,2939
2940,Port Amyshire,Activo,2940
2941,Cherrymouth,Activo,2941
2942,Lake Joshuastad,Activo,2942
2943,Perkinston,Activo,2943
2944,East Christopher,Activo,2944
2945,East Robert,Activo,2945
2946,Pamelashire,Activo,2946
2947,North Michaelbury,Activo,2947
2948,Fordtown,Activo,2948
2949,South Michaelland,Activo,2949
2950,Pettyborough,Activo,2950
2951,Garzaville,Activo,2951
2952,South Victoriaton,Activo,2952
2953,Kellyberg,Activo,2953
2954,Lake Jenniferfurt,Activo,2954
2955,Wallsland,Activo,2955
2956,East Samantha,Activo,2956
2957,West Jacobshire,Activo,2957
2958,Thomasmouth,Activo,2958
2959,Lowechester,Activo,2959
2960,North Joseph,Activo,2960
2961,Crystalmouth,Activo,2961
2962,New Christopher,Activo,2962
2963,Kaylaside,Activo,2963
2964,Thomasfurt,Activo,2964
2965,West Rebeccaton,Activo,2965
2966,South Katherine,Activo,2966
2967,West Patrickmouth,Activo,2967
2968,Suzanneview,Activo,2968
2969,Mackenziemouth,Activo,2969
2970,East Jessica,Activo,2970
2971,Port Tracy,Activo,2971
2972,Salazarmouth,Activo,2972
2973,South Megan,Activo,2973
2974,Ashleychester,Activo,2974
2975,Michellestad,Activo,2975
2976,New Theresa,Activo,2976
2977,Collinsburgh,Activo,2977
2978,Burkefurt,Activo,2978
2979,Port Margaret,Activo,2979
2980,North Kelly,Activo,2980
2981,New Abigail,Activo,2981
2982,North Alyssa,Activo,2982
2983,Theresaberg,Activo,2983
2984,West Robertton,Activo,2984
2985,North Robin,Activo,2985
2986,Paulland,Activo,2986
2987,West Robinhaven,Activo,2987
2988,Andreamouth,Activo,2988
2989,Wagnermouth,Inactivo,2989
2990,Harrisonfort,Activo,2990
2991,Davidport,Activo,2991
2992,Michaelshire,Activo,2992
2993,West Johnton,Activo,2993
2994,Donaldview,Activo,2994
2995,Port Jacob,Activo,2995
2996,Lauraport,Activo,2996
2997,New James,Activo,2997
2998,East Roger,Activo,2998
2999,East Lacey,Activo,2999
3000,Carrton,Activo,3000
3001,Wallville,Activo,3001
3002,Hallville,Activo,3002
3003,Justinberg,Activo,3003
3004,Brianshire,Activo,3004
3005,Lauraport,Activo,3005
3006,South Emilymouth,Activo,3006
3007,New Kaylaton,Activo,3007
3008,Courtneymouth,Activo,3008
3009,Alexishaven,Activo,3009
3010,Bryanfurt,Activo,3010
3011,Lake Jose,Activo,3011
3012,West Spencerland,Activo,3012
3013,South Brandytown,Activo,3013
3014,Maryfurt,Activo,3014
3015,Lake Taylormouth,Activo,3015
3016,Port Carol,Activo,3016
3017,Michaelville,Inactivo,3017
3018,Port Katherinehaven,Activo,3018
3019,Jonathanbury,Activo,3019
3020,Tommyberg,Activo,3020
3021,North Kimfort,Activo,3021
3022,New Daniel,Activo,3022
3023,Lindamouth,Activo,3023
3024,Cassandraport,Activo,3024
3025,Arnoldhaven,Activo,3025
3026,East Brittneyton,Activo,3026
3027,Wellsstad,Activo,3027
3028,Griffinside,Activo,3028
3029,Sarahshire,Activo,3029
3030,Lake Kenneth,Activo,3030
3031,Lisaside,Inactivo,3031
3032,Brandonton,Activo,3032
3033,Cookborough,Activo,3033
3034,South Rickey,Activo,3034
3035,Kennedymouth,Activo,3035
3036,Ethanfurt,Activo,3036
3037,Larsonborough,Activo,3037
3038,Smithmouth,Activo,3038
3039,West Justinshire,Activo,3039
3040,Danielstad,Activo,3040
3041,Lake Kimberly,Activo,3041
3042,Port Heidistad,Activo,3042
3043,Colleenmouth,Activo,3043
3044,Dawnton,Activo,3044
3045,New Jeremyhaven,Activo,3045
3046,Marksside,Activo,3046
3047,Port Christopherland,Activo,3047
3048,West Stevenport,Activo,3048
3049,Christinafort,Activo,3049
3050,Port Mary,Activo,3050
3051,Annettechester,Activo,3051
3052,Aaronbury,Activo,3052
3053,Jasonview,Activo,3053
3054,Roberttown,Activo,3054
3055,New Erinville,Activo,3055
3056,South Ann,Activo,3056
3057,Alexanderchester,Activo,3057
3058,Freemanstad,Activo,3058
3059,Randyton,Activo,3059
3060,West Thomas,Activo,3060
3061,Gomezland,Activo,3061
3062,Port Mercedes,Activo,3062
3063,Gonzalezview,Activo,3063
3064,Charlesport,Activo,3064
3065,Lake Rebecca,Activo,3065
3066,Lake Jacob,Activo,3066
3067,New Andrea,Activo,3067
3068,Shelbyville,Activo,3068
3069,Carrillostad,Activo,3069
3070,North Tim,Activo,3070
3071,Barreratown,Activo,3071
3072,Lake Carl,Activo,3072
3073,Joseville,Activo,3073
3074,East Dwayneburgh,Activo,3074
3075,East Justinview,Activo,3075
3076,Anthonyville,Activo,3076
3077,Port Amberberg,Activo,3077
3078,Lake Jeanetteville,Activo,3078
3079,Mcculloughbury,Activo,3079
3080,Nicolasshire,Activo,3080
3081,West Dianahaven,Activo,3081
3082,Mejiachester,Activo,3082
3083,Andersonhaven,Activo,3083
3084,West Markborough,Activo,3084
3085,Tuckerburgh,Activo,3085
3086,Port Jack,Activo,3086
3087,New Barbarabury,Activo,3087
3088,New Jessicachester,Activo,3088
3089,New Markbury,Activo,3089
3090,Port Michael,Inactivo,3090
3091,Lake Taylorchester,Activo,3091
3092,South Nathanland,Activo,3092
3093,West Mark,Activo,3093
3094,Torreschester,Activo,3094
3095,Lake Donna,Activo,3095
3096,West Haleyburgh,Activo,3096
3097,Lake Carolview,Activo,3097
3098,New Susan,Activo,3098
3099,New Richardchester,Activo,3099
3100,Erichaven,Activo,3100
3101,Howellfurt,Activo,3101
3102,New Adamville,Activo,3102
3103,Hodgefort,Activo,3103
3104,West Eriktown,Activo,3104
3105,West Kimberly,Activo,3105
3106,North Kerrymouth,Activo,3106
3107,Johnnyville,Activo,3107
3108,Port Wandachester,Activo,3108
3109,Foleyport,Activo,3109
3110,Rickeybury,Activo,3110
3111,Johnmouth,Activo,3111
3112,Stonetown,Activo,3112
3113,East Timothy,Activo,3113
3114,East Lauraberg,Activo,3114
3115,Jordanport,Activo,3115
3116,Patriciastad,Activo,3116
3117,Marissahaven,Activo,3117
3118,West Andrewmouth,Activo,3118
3119,Lake Erica,Activo,3119
3120,Murphymouth,Activo,3120
3121,East Samanthachester,Activo,3121
3122,Potterville,Activo,3122
3123,Lake Joe,Activo,3123
3124,Murphychester,Activo,3124
3125,South Williamshire,Activo,3125
3126,Port Martha,Inactivo,3126
3127,Anitatown,Activo,3127
3128,Williamland,Activo,3128
3129,Lake Dennis,Activo,3129
3130,West Alexanderfort,Activo,3130
3131,New Leahfurt,Activo,3131
3132,Parkerhaven,Activo,3132
3133,Michelebury,Activo,3133
3134,Richardtown,Activo,3134
3135,Chadmouth,Inactivo,3135
3136,Barrettbury,Inactivo,3136
3137,North Ashleyhaven,Inactivo,3137
3138,Johnview,Activo,3138
3139,Jacobville,Activo,3139
3140,Port Douglas,Activo,3140
3141,North Jefferybury,Activo,3141
3142,Port Colemouth,Activo,3142
3143,West Breanna,Activo,3143
3144,North Brian,Activo,3144
3145,Debramouth,Activo,3145
3146,Port Joseph,Activo,3146
3147,Reevesland,Activo,3147
3148,Rayville,Activo,3148
3149,Lake Pamelaton,Activo,3149
3150,Johnsonmouth,Activo,3150
3151,East Kristi,Activo,3151
3152,Chelseyborough,Activo,3152
3153,Lake Brett,Activo,3153
3154,Robertstad,Activo,3154
3155,North Justinton,Activo,3155
3156,North Anthonytown,Activo,3156
3157,Adamside,Activo,3157
3158,Lake Markshire,Activo,3158
3159,New Christine,Activo,3159
3160,Dorothyhaven,Activo,3160
3161,Campbelltown,Activo,3161
3162,Washingtonville,Activo,3162
3163,Michaelchester,Activo,3163
3164,Robertberg,Activo,3164
3165,Port Heather,Activo,3165
3166,East Coreyburgh,Activo,3166
3167,New James,Activo,3167
3168,North Tyler,Activo,3168
3169,West Dawnton,Activo,3169
3170,Nicoleberg,Activo,3170
3171,Christinashire,Activo,3171
3172,East David,Activo,3172
3173,Robertmouth,Activo,3173
3174,Jordanchester,Activo,3174
3175,Owensland,Activo,3175
3176,North Katrina,Activo,3176
3177,Georgemouth,Activo,3177
3178,Lake Charlesland,Activo,3178
3179,North Nicholasport,Activo,3179
3180,South Charles,Activo,3180
3181,New Rachelborough,Activo,3181
3182,Port Rebeccamouth,Inactivo,3182
3183,Johnhaven,Activo,3183
3184,Johnsmouth,Activo,3184
3185,Allentown,Activo,3185
3186,Nancyfurt,Activo,3186
3187,Briantown,Activo,3187
3188,Stephenston,Activo,3188
3189,East William,Activo,3189
3190,Barkerside,Activo,3190
3191,West Benjaminstad,Activo,3191
3192,Alexismouth,Activo,3192
3193,East Heather,Activo,3193
3194,Port Alyssa,Activo,3194
3195,Wardberg,Activo,3195
3196,West Katherine,Activo,3196
3197,West Jamesshire,Activo,3197
3198,Elizabethborough,Activo,3198
3199,North Tracyville,Activo,3199
3200,North Phillipchester,Activo,3200
3201,Ramirezview,Activo,3201
3202,Dawnville,Activo,3202
3203,Lake Elizabethport,Activo,3203
3204,Watsontown,Activo,3204
3205,North Hollytown,Activo,3205
3206,Valerieville,Activo,3206
3207,Cooperville,Activo,3207
3208,Tonystad,Activo,3208
3209,Micheleberg,Activo,3209
3210,Daltonville,Activo,3210
3211,Benjaminmouth,Activo,3211
3212,South Lynnfort,Activo,3212
3213,East Jeanne,Inactivo,3213
3214,Gregoryborough,Activo,3214
3215,Lake Mary,Activo,3215
3216,Benjaminchester,Activo,3216
3217,Williamsland,Activo,3217
3218,South Suzanneburgh,Activo,3218
3219,South Lisashire,Activo,3219
3220,Russellburgh,Activo,3220
3221,Terriside,Inactivo,3221
3222,East Michaelland,Activo,3222
3223,North Leslie,Activo,3223
3224,Garciabury,Activo,3224
3225,Lake Matthewstad,Inactivo,3225
3226,Brownmouth,Activo,3226
3227,Ericksontown,Activo,3227
3228,Wilsonton,Activo,3228
3229,South Jamesborough,Activo,3229
3230,Sharonmouth,Activo,3230
3231,Harpertown,Activo,3231
3232,East Melody,Activo,3232
3233,New Kennethfort,Activo,3233
3234,Morenoview,Activo,3234
3235,Markberg,Activo,3235
3236,Quinnland,Activo,3236
3237,North Andrew,Activo,3237
3238,Lake Teresa,Activo,3238
3239,Joannville,Activo,3239
3240,Williamville,Activo,3240
3241,West Christinestad,Activo,3241
3242,Nelsonberg,Activo,3242
3243,West Jesse,Activo,3243
3244,Hughesside,Activo,3244
3245,Port Emilyside,Activo,3245
3246,Vickieburgh,Activo,3246
3247,West Travis,Activo,3247
3248,Lisaville,Activo,3248
3249,Scotthaven,Activo,3249
3250,Hoshire,Activo,3250
3251,South Nicole,Activo,3251
3252,East Harry,Activo,3252
3253,South Henryfurt,Activo,3253
3254,New Kristen,Activo,3254
3255,Kellerville,Activo,3255
3256,Adamsberg,Activo,3256
3257,Amandaport,Activo,3257
3258,South Kimberly,Activo,3258
3259,North Sheila,Activo,3259
3260,Lake Lisa,Activo,3260
3261,Port Jerryton,Activo,3261
3262,Thomasside,Activo,3262
3263,Simmonsland,Activo,3263
3264,Lake Kenneth,Activo,3264
3265,Careyfurt,Activo,3265
3266,North Deborah,Activo,3266
3267,Stephaniemouth,Activo,3267
3268,Raymondshire,Activo,3268
3269,Alextown,Activo,3269
3270,Jessicashire,Activo,3270
3271,Johnsonburgh,Activo,3271
3272,West Amanda,Inactivo,3272
3273,Yorkburgh,Activo,3273
3274,Port Amber,Activo,3274
3275,Grahamside,Activo,3275
3276,East Kevinfurt,Activo,3276
3277,Carrillobury,Activo,3277
3278,North Samanthastad,Activo,3278
3279,New Kaylaburgh,Activo,3279
3280,North Gina,Activo,3280
3281,New Adambury,Activo,3281
3282,Wandaview,Activo,3282
3283,Christystad,Activo,3283
3284,North Timothyview,Activo,3284
3285,Thompsonland,Activo,3285
3286,East Robertview,Activo,3286
3287,Briannaton,Activo,3287
3288,West Teresaberg,Activo,3288
3289,New Kylemouth,Inactivo,3289
3290,Jenniferborough,Inactivo,3290
3291,Wademouth,Activo,3291
3292,Joseview,Activo,3292
3293,West Jenniferborough,Activo,3293
3294,Thomasbury,Activo,3294
3295,Booneberg,Activo,3295
3296,Port Melissamouth,Activo,3296
3297,Lake Melinda,Activo,3297
3298,Shawnchester,Activo,3298
3299,Contreraston,Activo,3299
3300,Michaelton,Activo,3300
3301,South Lisaton,Activo,3301
3302,Stephaniebury,Activo,3302
3303,Royburgh,Activo,3303
3304,Jenniferfurt,Activo,3304
3305,Angelaview,Activo,3305
3306,East Jennifer,Activo,3306
3307,North Brendaborough,Activo,3307
3308,Ashleyland,Activo,3308
3309,West Stephanietown,Activo,3309
3310,Kellyport,Activo,3310
3311,Juarezview,Activo,3311
3312,Beckerhaven,Activo,3312
3313,Kaylafort,Activo,3313
3314,Freyborough,Activo,3314
3315,New Robertton,Activo,3315
3316,South Emily,Activo,3316
3317,New Jeffreymouth,Activo,3317
3318,Coxside,Activo,3318
3319,Ericview,Activo,3319
3320,North Heatherside,Activo,3320
3321,Port Tylerborough,Activo,3321
3322,North Mary,Activo,3322
3323,Christinefurt,Activo,3323
3324,Stevenborough,Activo,3324
3325,West Rachel,Activo,3325
3326,Gregoryville,Activo,3326
3327,North Nathan,Activo,3327
3328,Shawnbury,Activo,3328
3329,East Paulville,Activo,3329
3330,North Glen,Activo,3330
3331,Port Melissaburgh,Activo,3331
3332,Goodwinhaven,Activo,3332
3333,Mollyside,Activo,3333
3334,Martinezchester,Activo,3334
3335,Alexanderborough,Activo,3335
3336,Lake Susanside,Activo,3336
3337,South Tinahaven,Activo,3337
3338,Brianside,Activo,3338
3339,Forbesmouth,Activo,3339
3340,Cuevaston,Activo,3340
3341,Dianaburgh,Activo,3341
3342,West Karaton,Activo,3342
3343,Williamsside,Activo,3343
3344,Susantown,Activo,3344
3345,Jeffreyfort,Activo,3345
3346,Lake Jenna,Activo,3346
3347,Clarkstad,Activo,3347
3348,West Matthew,Activo,3348
3349,East Michelle,Activo,3349
3350,Port Joshua,Activo,3350
3351,Aguilarville,Activo,3351
3352,Lake Bethland,Activo,3352
3353,New Tammyshire,Activo,3353
3354,Garciashire,Activo,3354
3355,Andrewfort,Activo,3355
3356,East Craigfort,Activo,3356
3357,Port Heatherview,Activo,3357
3358,New Jennifer,Activo,3358
3359,Angelaside,Activo,3359
3360,West Michaela,Activo,3360
3361,Gallegosmouth,Activo,3361
3362,Harrisonburgh,Activo,3362
3363,North Sarahfort,Activo,3363
3364,Edwardsshire,Activo,3364
3365,Romeromouth,Activo,3365
3366,New Brian,Activo,3366
3367,Patricialand,Activo,3367
3368,Martinbury,Activo,3368
3369,New David,Activo,3369
3370,Rhodesmouth,Activo,3370
3371,Mckinneyfort,Activo,3371
3372,Port Zacharytown,Activo,3372
3373,Jonathanberg,Activo,3373
3374,Davidview,Activo,3374
3375,North Richard,Activo,3375
3376,North Tyler,Activo,3376
3377,East Matthewshire,Activo,3377
3378,Gutierrezfurt,Activo,3378
3379,Peterville,Activo,3379
3380,Paulaside,Activo,3380
3381,Christineshire,Activo,3381
3382,Padillaborough,Activo,3382
3383,Port Johnville,Inactivo,3383
3384,South Jameston,Activo,3384
3385,North Thomas,Activo,3385
3386,West Nicole,Activo,3386
3387,East Sonialand,Activo,3387
3388,North Jake,Activo,3388
3389,North Christinabury,Activo,3389
3390,East Jefferyfort,Activo,3390
3391,Seanview,Activo,3391
3392,Edwardsbury,Activo,3392
3393,New Brenda,Activo,3393
3394,New Cassandrabury,Activo,3394
3395,Steveland,Activo,3395
3396,West Jacqueline,Activo,3396
3397,Phillipsberg,Activo,3397
3398,Scottchester,Activo,3398
3399,Colleenton,Activo,3399
3400,South Raymond,Activo,3400
3401,Walkerfurt,Activo,3401
3402,New Jasmineville,Activo,3402
