nbr_parro_id,var_parro_nombre,var_parro_status,nbr_can_id
3769,Centro Histórico,En vigencia,3769
3770,Turubamba,En vigencia,3770
3771,Centro Histórico,En vigencia,3771
3772,La Libertad,En vigencia,3772
3773,El Inca,En vigencia,3773
3774,Centro Histórico,En vigencia,3774
3775,Ponceano,En vigencia,3775
3776,Chimbacalle,En vigencia,3776
3777,Concepción,En vigencia,3777
3778,Puengasí,En vigencia,3778
3779,Centro Histórico,En vigencia,3779
3780,Chimbacalle,En vigencia,3780
3781,Centro Histórico,En vigencia,3781
3782,La Libertad,En vigencia,3782
3783,La Libertad,En vigencia,3783
3784,Belisario Quevedo,No existe,3784
3785,Chillogallo,En vigencia,3785
3786,Centro Histórico,En vigencia,3786
3787,Centro Histórico,En vigencia,3787
3788,Centro Histórico,En vigencia,3788
3789,Belisario Quevedo,En vigencia,3789
3790,La Libertad,En vigencia,3790
3791,La Libertad,En vigencia,3791
3792,San Bartolo,En vigencia,3792
3793,Centro Histórico,En vigencia,3793
3794,La Mena,En vigencia,3794
3795,Kennedy,En vigencia,3795
3796,La Libertad,En vigencia,3796
3797,El Inca,En vigencia,3797
3798,Centro Histórico,En vigencia,3798
3799,La Libertad,En vigencia,3799
3800,La Libertad,En vigencia,3800
3801,Centro Histórico,En vigencia,3801
3802,Centro Histórico,En vigencia,3802
3803,Centro Histórico,En vigencia,3803
3804,La Argelia,En vigencia,3804
3805,Centro Histórico,En vigencia,3805
3806,Centro Histórico,En vigencia,3806
3807,Cotocollao,En vigencia,3807
3808,Carcelén,En vigencia,3808
3809,Concepción,En vigencia,3809
3810,Comité Pueblo,En vigencia,3810
3811,Centro Histórico,En vigencia,3811
3812,Cotocollao,En vigencia,3812
3813,Centro Histórico,En vigencia,3813
3814,Centro Histórico,En vigencia,3814
3815,Centro Histórico,En vigencia,3815
3816,La Libertad,En vigencia,3816
3817,Centro Histórico,En vigencia,3817
3818,Centro Histórico,En vigencia,3818
3819,Chilibulo,En vigencia,3819
3820,Centro Histórico,En vigencia,3820
3821,Centro Histórico,En vigencia,3821
3822,La Libertad,En vigencia,3822
3823,Chilibulo,En vigencia,3823
3824,La Argelia,En vigencia,3824
3825,Kennedy,En vigencia,3825
3826,Cochapamba,En vigencia,3826
3827,Centro Histórico,En vigencia,3827
3828,Chimbacalle,En vigencia,3828
3829,La Ecuatoriana,En vigencia,3829
3830,La Libertad,En vigencia,3830
3831,Centro Histórico,En vigencia,3831
3832,La Libertad,En vigencia,3832
3833,La Libertad,En vigencia,3833
3834,Centro Histórico,En vigencia,3834
3835,La Libertad,En vigencia,3835
3836,Puengasí,En vigencia,3836
3837,Itchimbía,En vigencia,3837
3838,La Mena,En vigencia,3838
3839,La Libertad,En vigencia,3839
3840,La Libertad,En vigencia,3840
3841,Chilibulo,En vigencia,3841
3842,Centro Histórico,En vigencia,3842
3843,La Argelia,En vigencia,3843
3844,Centro Histórico,En vigencia,3844
3845,La Libertad,En vigencia,3845
3846,La Libertad,En vigencia,3846
3847,La Libertad,En vigencia,3847
3848,Centro Histórico,En vigencia,3848
3849,La Libertad,En vigencia,3849
3850,La Libertad,En vigencia,3850
3851,La Libertad,No existe,3851
3852,Centro Histórico,En vigencia,3852
3853,Magdalena,En vigencia,3853
3854,Centro Histórico,En vigencia,3854
3855,Rumipamba,En vigencia,3855
3856,Centro Histórico,En vigencia,3856
3857,La Libertad,En vigencia,3857
3858,Solanda,En vigencia,3858
3859,Comité Pueblo,En vigencia,3859
3860,Centro Histórico,En vigencia,3860
3861,La Argelia,En vigencia,3861
3862,La Libertad,En vigencia,3862
3863,Centro Histórico,En vigencia,3863
3864,Centro Histórico,En vigencia,3864
3865,La Libertad,En vigencia,3865
3866,La Libertad,En vigencia,3866
3867,Centro Histórico,En vigencia,3867
3868,La Libertad,En vigencia,3868
3869,Cotocollao,En vigencia,3869
3870,Centro Histórico,En vigencia,3870
3871,La Libertad,En vigencia,3871
3872,La Libertad,En vigencia,3872
3873,Centro Histórico,En vigencia,3873
3874,La Libertad,En vigencia,3874
3875,Centro Histórico,En vigencia,3875
3876,Centro Histórico,En vigencia,3876
3877,La Libertad,En vigencia,3877
3878,La Mena,En vigencia,3878
3879,Comité Pueblo,En vigencia,3879
3880,La Ecuatoriana,En vigencia,3880
3881,La Libertad,En vigencia,3881
3882,La Libertad,En vigencia,3882
3883,Turubamba,En vigencia,3883
3884,Centro Histórico,En vigencia,3884
3885,Centro Histórico,En vigencia,3885
3886,Puengasí,En vigencia,3886
3887,Magdalena,En vigencia,3887
3888,Centro Histórico,En vigencia,3888
3889,Centro Histórico,En vigencia,3889
3890,Belisario Quevedo,En vigencia,3890
3891,Centro Histórico,No existe,3891
3892,Centro Histórico,En vigencia,3892
3893,Centro Histórico,En vigencia,3893
3894,La Libertad,En vigencia,3894
3895,Centro Histórico,En vigencia,3895
3896,La Libertad,En vigencia,3896
3897,El Condado,En vigencia,3897
3898,La Libertad,En vigencia,3898
3899,Quitumbe,En vigencia,3899
3900,La Libertad,En vigencia,3900
3901,Comité Pueblo,En vigencia,3901
3902,La Libertad,En vigencia,3902
3903,Centro Histórico,En vigencia,3903
3904,Centro Histórico,En vigencia,3904
3905,Centro Histórico,En vigencia,3905
3906,La Libertad,En vigencia,3906
3907,Centro Histórico,En vigencia,3907
3908,Centro Histórico,En vigencia,3908
3909,La Libertad,En vigencia,3909
3910,Centro Histórico,En vigencia,3910
3911,Cotocollao,En vigencia,3911
3912,Chilibulo,En vigencia,3912
3913,Guamaní,En vigencia,3913
3914,Centro Histórico,En vigencia,3914
3915,Centro Histórico,En vigencia,3915
3916,La Libertad,En vigencia,3916
3917,Centro Histórico,En vigencia,3917
3918,El Condado,En vigencia,3918
3919,La Libertad,En vigencia,3919
3920,La Argelia,En vigencia,3920
3921,La Mena,En vigencia,3921
3922,La Mena,En vigencia,3922
3923,Puengasí,En vigencia,3923
3924,La Libertad,En vigencia,3924
3925,Belisario Quevedo,En vigencia,3925
3926,Magdalena,En vigencia,3926
3927,La Libertad,En vigencia,3927
3928,La Libertad,No existe,3928
3929,Centro Histórico,En vigencia,3929
3930,Solanda,En vigencia,3930
3931,San Juan,En vigencia,3931
3932,Centro Histórico,En vigencia,3932
3933,Concepción,En vigencia,3933
3934,Centro Histórico,En vigencia,3934
3935,La Libertad,En vigencia,3935
3936,La Libertad,En vigencia,3936
3937,Magdalena,En vigencia,3937
3938,La Libertad,En vigencia,3938
3939,Centro Histórico,En vigencia,3939
3940,Rumipamba,En vigencia,3940
3941,Chillogallo,En vigencia,3941
3942,La Ecuatoriana,En vigencia,3942
3943,La Libertad,En vigencia,3943
3944,Centro Histórico,En vigencia,3944
3945,La Libertad,En vigencia,3945
3946,La Ferroviaria,En vigencia,3946
3947,Centro Histórico,En vigencia,3947
3948,La Libertad,En vigencia,3948
3949,Centro Histórico,En vigencia,3949
3950,La Libertad,En vigencia,3950
3951,Chilibulo,En vigencia,3951
3952,Centro Histórico,En vigencia,3952
3953,Belisario Quevedo,En vigencia,3953
3954,La Ecuatoriana,En vigencia,3954
3955,Centro Histórico,En vigencia,3955
3956,Centro Histórico,En vigencia,3956
3957,Centro Histórico,En vigencia,3957
3958,Centro Histórico,En vigencia,3958
3959,Centro Histórico,En vigencia,3959
3960,Centro Histórico,En vigencia,3960
3961,Chimbacalle,En vigencia,3961
3962,Chilibulo,En vigencia,3962
3963,Centro Histórico,En vigencia,3963
3964,Puengasí,En vigencia,3964
3965,La Libertad,En vigencia,3965
3966,Centro Histórico,En vigencia,3966
3967,Centro Histórico,En vigencia,3967
3968,Carcelén,En vigencia,3968
3969,Magdalena,En vigencia,3969
3970,Centro Histórico,En vigencia,3970
3971,Centro Histórico,En vigencia,3971
3972,Iñaquito,En vigencia,3972
3973,Centro Histórico,En vigencia,3973
3974,Centro Histórico,En vigencia,3974
3975,Centro Histórico,En vigencia,3975
3976,Cotocollao,En vigencia,3976
3977,Rumipamba,En vigencia,3977
3978,Centro Histórico,En vigencia,3978
3979,La Libertad,En vigencia,3979
3980,La Libertad,En vigencia,3980
3981,Chimbacalle,En vigencia,3981
3982,Centro Histórico,No existe,3982
3983,La Libertad,En vigencia,3983
3984,Centro Histórico,En vigencia,3984
3985,Turubamba,En vigencia,3985
3986,Cochapamba,En vigencia,3986
3987,Centro Histórico,En vigencia,3987
3988,La Libertad,En vigencia,3988
3989,Centro Histórico,En vigencia,3989
3990,La Libertad,En vigencia,3990
3991,La Libertad,No existe,3991
3992,La Libertad,En vigencia,3992
3993,La Libertad,En vigencia,3993
3994,La Libertad,En vigencia,3994
3995,La Libertad,En vigencia,3995
3996,Centro Histórico,En vigencia,3996
3997,La Libertad,En vigencia,3997
3998,La Libertad,En vigencia,3998
3999,El Condado,En vigencia,3999
4000,Centro Histórico,En vigencia,4000
4001,Centro Histórico,En vigencia,4001
4002,Centro Histórico,En vigencia,4002
4003,Centro Histórico,En vigencia,4003
4004,La Libertad,En vigencia,4004
4005,Chimbacalle,En vigencia,4005
4006,Centro Histórico,En vigencia,4006
4007,La Libertad,En vigencia,4007
4008,Centro Histórico,En vigencia,4008
4009,Iñaquito,En vigencia,4009
4010,Comité Pueblo,En vigencia,4010
4011,La Libertad,En vigencia,4011
4012,Centro Histórico,En vigencia,4012
4013,La Libertad,En vigencia,4013
4014,Centro Histórico,En vigencia,4014
4015,La Libertad,En vigencia,4015
4016,Chimbacalle,En vigencia,4016
4017,Centro Histórico,En vigencia,4017
4018,La Libertad,En vigencia,4018
4019,La Libertad,En vigencia,4019
4020,Rumipamba,En vigencia,4020
4021,San Juan,En vigencia,4021
4022,La Libertad,En vigencia,4022
4023,La Libertad,En vigencia,4023
4024,Centro Histórico,En vigencia,4024
4025,Comité Pueblo,En vigencia,4025
4026,San Juan,En vigencia,4026
4027,Centro Histórico,En vigencia,4027
4028,La Libertad,En vigencia,4028
4029,Turubamba,En vigencia,4029
4030,La Libertad,En vigencia,4030
4031,La Libertad,En vigencia,4031
4032,La Libertad,En vigencia,4032
4033,La Libertad,En vigencia,4033
4034,Centro Histórico,En vigencia,4034
4035,Centro Histórico,En vigencia,4035
4036,La Mena,En vigencia,4036
4037,La Libertad,En vigencia,4037
4038,Centro Histórico,No existe,4038
4039,Comité Pueblo,En vigencia,4039
4040,La Ferroviaria,En vigencia,4040
4041,La Libertad,En vigencia,4041
4042,Centro Histórico,En vigencia,4042
4043,La Libertad,En vigencia,4043
4044,Centro Histórico,En vigencia,4044
4045,La Libertad,En vigencia,4045
4046,Centro Histórico,En vigencia,4046
4047,La Libertad,En vigencia,4047
4048,Solanda,En vigencia,4048
4049,Comité Pueblo,En vigencia,4049
4050,Guamaní,En vigencia,4050
4051,La Libertad,En vigencia,4051
4052,Centro Histórico,En vigencia,4052
4053,Centro Histórico,En vigencia,4053
4054,Comité Pueblo,En vigencia,4054
4055,La Libertad,En vigencia,4055
4056,Centro Histórico,En vigencia,4056
4057,La Libertad,En vigencia,4057
4058,Turubamba,En vigencia,4058
4059,La Libertad,En vigencia,4059
4060,Centro Histórico,En vigencia,4060
4061,La Libertad,En vigencia,4061
4062,Centro Histórico,En vigencia,4062
4063,Centro Histórico,En vigencia,4063
4064,La Libertad,En vigencia,4064
4065,La Libertad,En vigencia,4065
4066,La Libertad,En vigencia,4066
4067,Kennedy,En vigencia,4067
4068,San Juan,En vigencia,4068
4069,El Condado,En vigencia,4069
4070,La Libertad,En vigencia,4070
4071,Centro Histórico,En vigencia,4071
4072,Jipijapa,En vigencia,4072
4073,Centro Histórico,En vigencia,4073
4074,Centro Histórico,En vigencia,4074
4075,Centro Histórico,En vigencia,4075
4076,Centro Histórico,En vigencia,4076
4077,Centro Histórico,En vigencia,4077
4078,La Libertad,En vigencia,4078
4079,Centro Histórico,En vigencia,4079
4080,Chillogallo,En vigencia,4080
4081,La Mena,En vigencia,4081
4082,La Ecuatoriana,En vigencia,4082
4083,La Libertad,En vigencia,4083
4084,La Libertad,En vigencia,4084
4085,Centro Histórico,En vigencia,4085
4086,La Libertad,En vigencia,4086
4087,La Libertad,En vigencia,4087
4088,La Libertad,En vigencia,4088
4089,Centro Histórico,En vigencia,4089
4090,Centro Histórico,En vigencia,4090
4091,Centro Histórico,En vigencia,4091
4092,La Libertad,En vigencia,4092
4093,La Libertad,En vigencia,4093
4094,El Condado,En vigencia,4094
4095,Centro Histórico,En vigencia,4095
4096,San Juan,En vigencia,4096
4097,Centro Histórico,En vigencia,4097
4098,Jipijapa,En vigencia,4098
4099,Centro Histórico,En vigencia,4099
4100,Ponceano,En vigencia,4100
4101,Centro Histórico,En vigencia,4101
4102,Carcelén,En vigencia,4102
4103,Comité Pueblo,En vigencia,4103
4104,Centro Histórico,En vigencia,4104
4105,Centro Histórico,En vigencia,4105
4106,La Mena,En vigencia,4106
4107,Centro Histórico,En vigencia,4107
4108,Centro Histórico,En vigencia,4108
4109,Centro Histórico,En vigencia,4109
4110,Centro Histórico,En vigencia,4110
4111,La Libertad,En vigencia,4111
4112,La Libertad,En vigencia,4112
4113,Centro Histórico,En vigencia,4113
4114,Centro Histórico,En vigencia,4114
4115,Centro Histórico,En vigencia,4115
4116,La Libertad,En vigencia,4116
4117,Centro Histórico,En vigencia,4117
4118,Centro Histórico,En vigencia,4118
4119,Iñaquito,En vigencia,4119
4120,Centro Histórico,En vigencia,4120
4121,Centro Histórico,En vigencia,4121
4122,La Libertad,En vigencia,4122
4123,Centro Histórico,En vigencia,4123
4124,Centro Histórico,En vigencia,4124
4125,Centro Histórico,En vigencia,4125
4126,La Libertad,En vigencia,4126
4127,Centro Histórico,En vigencia,4127
4128,Centro Histórico,En vigencia,4128
4129,Centro Histórico,En vigencia,4129
4130,La Libertad,En vigencia,4130
4131,Belisario Quevedo,En vigencia,4131
4132,La Libertad,En vigencia,4132
4133,La Libertad,En vigencia,4133
4134,La Libertad,En vigencia,4134
4135,Centro Histórico,En vigencia,4135
4136,Centro Histórico,En vigencia,4136
4137,Kennedy,En vigencia,4137
4138,Centro Histórico,En vigencia,4138
4139,La Libertad,En vigencia,4139
4140,Centro Histórico,En vigencia,4140
4141,La Libertad,En vigencia,4141
4142,El Condado,En vigencia,4142
4143,Centro Histórico,En vigencia,4143
4144,Centro Histórico,En vigencia,4144
4145,La Mena,En vigencia,4145
4146,La Libertad,En vigencia,4146
4147,Chimbacalle,En vigencia,4147
4148,Chilibulo,En vigencia,4148
4149,La Libertad,En vigencia,4149
4150,Mariscal Sucre,En vigencia,4150
4151,Centro Histórico,En vigencia,4151
4152,La Libertad,En vigencia,4152
4153,La Libertad,En vigencia,4153
4154,La Libertad,En vigencia,4154
4155,Itchimbía,En vigencia,4155
4156,La Libertad,En vigencia,4156
4157,La Libertad,En vigencia,4157
4158,Centro Histórico,En vigencia,4158
4159,Centro Histórico,En vigencia,4159
4160,Puengasí,En vigencia,4160
4161,La Argelia,En vigencia,4161
4162,Centro Histórico,En vigencia,4162
4163,La Ecuatoriana,En vigencia,4163
4164,Centro Histórico,En vigencia,4164
4165,Centro Histórico,En vigencia,4165
4166,La Libertad,En vigencia,4166
4167,Centro Histórico,En vigencia,4167
4168,La Ferroviaria,En vigencia,4168
4169,Centro Histórico,En vigencia,4169
4170,La Libertad,En vigencia,4170
4171,Puengasí,En vigencia,4171
4172,Rumipamba,En vigencia,4172
4173,Centro Histórico,En vigencia,4173
4174,La Libertad,En vigencia,4174
4175,La Libertad,En vigencia,4175
4176,El Condado,En vigencia,4176
4177,Guamaní,En vigencia,4177
4178,Cochapamba,En vigencia,4178
4179,La Libertad,En vigencia,4179
4180,Centro Histórico,En vigencia,4180
4181,Ponceano,En vigencia,4181
4182,Centro Histórico,En vigencia,4182
4183,Centro Histórico,En vigencia,4183
4184,Centro Histórico,En vigencia,4184
4185,La Argelia,En vigencia,4185
4186,La Libertad,En vigencia,4186
4187,La Libertad,En vigencia,4187
4188,Centro Histórico,En vigencia,4188
4189,La Libertad,En vigencia,4189
4190,Centro Histórico,En vigencia,4190
4191,Iñaquito,En vigencia,4191
4192,Centro Histórico,En vigencia,4192
4193,Centro Histórico,En vigencia,4193
4194,Centro Histórico,En vigencia,4194
4195,Centro Histórico,En vigencia,4195
4196,San Juan,En vigencia,4196
4197,La Mena,En vigencia,4197
4198,Carcelén,En vigencia,4198
4199,Centro Histórico,En vigencia,4199
4200,Centro Histórico,No existe,4200
4201,La Libertad,En vigencia,4201
4202,Centro Histórico,En vigencia,4202
4203,Centro Histórico,En vigencia,4203
4204,Centro Histórico,En vigencia,4204
4205,La Libertad,En vigencia,4205
4206,Centro Histórico,En vigencia,4206
4207,Centro Histórico,En vigencia,4207
4208,Centro Histórico,En vigencia,4208
4209,Centro Histórico,En vigencia,4209
4210,Rumipamba,En vigencia,4210
4211,Puengasí,En vigencia,4211
4212,El Inca,En vigencia,4212
4213,Centro Histórico,En vigencia,4213
4214,La Libertad,No existe,4214
4215,Centro Histórico,En vigencia,4215
4216,Turubamba,En vigencia,4216
4217,Centro Histórico,En vigencia,4217
4218,Centro Histórico,En vigencia,4218
4219,Cotocollao,En vigencia,4219
4220,Centro Histórico,En vigencia,4220
4221,San Bartolo,En vigencia,4221
4222,Centro Histórico,En vigencia,4222
4223,Cochapamba,En vigencia,4223
4224,Centro Histórico,En vigencia,4224
4225,La Libertad,En vigencia,4225
4226,Centro Histórico,En vigencia,4226
4227,Rumipamba,En vigencia,4227
4228,Centro Histórico,En vigencia,4228
4229,La Ecuatoriana,En vigencia,4229
4230,La Libertad,En vigencia,4230
4231,Centro Histórico,En vigencia,4231
4232,Centro Histórico,En vigencia,4232
4233,Centro Histórico,En vigencia,4233
4234,La Libertad,En vigencia,4234
4235,La Libertad,En vigencia,4235
4236,La Libertad,En vigencia,4236
4237,Centro Histórico,En vigencia,4237
4238,La Libertad,En vigencia,4238
4239,Centro Histórico,En vigencia,4239
4240,Kennedy,En vigencia,4240
4241,La Libertad,En vigencia,4241
4242,Solanda,En vigencia,4242
4243,Centro Histórico,En vigencia,4243
4244,Centro Histórico,En vigencia,4244
4245,Centro Histórico,En vigencia,4245
4246,Centro Histórico,En vigencia,4246
4247,La Libertad,En vigencia,4247
4248,Centro Histórico,En vigencia,4248
4249,Centro Histórico,En vigencia,4249
4250,Centro Histórico,En vigencia,4250
4251,La Ferroviaria,En vigencia,4251
4252,Centro Histórico,En vigencia,4252
4253,La Ecuatoriana,En vigencia,4253
4254,Centro Histórico,En vigencia,4254
4255,Centro Histórico,En vigencia,4255
4256,La Libertad,En vigencia,4256
4257,Quitumbe,En vigencia,4257
4258,La Libertad,En vigencia,4258
4259,Centro Histórico,En vigencia,4259
4260,Centro Histórico,En vigencia,4260
4261,La Libertad,En vigencia,4261
4262,Centro Histórico,En vigencia,4262
4263,La Libertad,En vigencia,4263
4264,Centro Histórico,En vigencia,4264
4265,La Libertad,En vigencia,4265
4266,Centro Histórico,En vigencia,4266
4267,Turubamba,En vigencia,4267
4268,Centro Histórico,En vigencia,4268
4269,Cotocollao,En vigencia,4269
4270,Centro Histórico,En vigencia,4270
4271,Centro Histórico,En vigencia,4271
4272,La Libertad,En vigencia,4272
4273,La Libertad,En vigencia,4273
4274,Centro Histórico,En vigencia,4274
4275,Centro Histórico,En vigencia,4275
4276,Centro Histórico,En vigencia,4276
4277,Solanda,En vigencia,4277
4278,La Libertad,En vigencia,4278
4279,La Libertad,En vigencia,4279
4280,La Ecuatoriana,En vigencia,4280
4281,La Libertad,En vigencia,4281
4282,La Ecuatoriana,En vigencia,4282
4283,La Libertad,En vigencia,4283
4284,Centro Histórico,En vigencia,4284
4285,Centro Histórico,En vigencia,4285
4286,Centro Histórico,En vigencia,4286
4287,Concepción,En vigencia,4287
4288,Centro Histórico,En vigencia,4288
4289,La Libertad,En vigencia,4289
4290,El Inca,En vigencia,4290
4291,Centro Histórico,En vigencia,4291
4292,La Libertad,En vigencia,4292
4293,La Libertad,En vigencia,4293
4294,Centro Histórico,En vigencia,4294
4295,La Libertad,En vigencia,4295
4296,Centro Histórico,En vigencia,4296
4297,La Libertad,En vigencia,4297
4298,Centro Histórico,En vigencia,4298
4299,La Libertad,En vigencia,4299
4300,Rumipamba,En vigencia,4300
4301,La Ferroviaria,En vigencia,4301
4302,La Libertad,En vigencia,4302
4303,El Inca,En vigencia,4303
4304,La Argelia,En vigencia,4304
4305,Centro Histórico,En vigencia,4305
4306,La Libertad,En vigencia,4306
4307,Centro Histórico,En vigencia,4307
4308,Turubamba,En vigencia,4308
4309,Centro Histórico,En vigencia,4309
4310,La Ecuatoriana,En vigencia,4310
4311,Centro Histórico,En vigencia,4311
4312,Itchimbía,En vigencia,4312
4313,Centro Histórico,En vigencia,4313
4314,La Libertad,En vigencia,4314
4315,La Libertad,En vigencia,4315
4316,San Juan,En vigencia,4316
4317,Centro Histórico,En vigencia,4317
4318,El Condado,En vigencia,4318
4319,La Libertad,En vigencia,4319
4320,Centro Histórico,En vigencia,4320
4321,La Libertad,No existe,4321
4322,Centro Histórico,En vigencia,4322
4323,Quitumbe,En vigencia,4323
4324,Centro Histórico,En vigencia,4324
4325,Chimbacalle,En vigencia,4325
4326,La Libertad,En vigencia,4326
4327,Centro Histórico,En vigencia,4327
4328,Centro Histórico,No existe,4328
4329,Centro Histórico,En vigencia,4329
4330,La Libertad,En vigencia,4330
4331,Centro Histórico,En vigencia,4331
4332,Centro Histórico,En vigencia,4332
4333,La Libertad,En vigencia,4333
4334,Centro Histórico,En vigencia,4334
4335,La Libertad,En vigencia,4335
4336,Carcelén,En vigencia,4336
4337,La Libertad,En vigencia,4337
4338,La Libertad,En vigencia,4338
4339,La Libertad,En vigencia,4339
4340,Concepción,En vigencia,4340
4341,Carcelén,En vigencia,4341
4342,Centro Histórico,En vigencia,4342
4343,Itchimbía,En vigencia,4343
4344,Centro Histórico,En vigencia,4344
4345,Centro Histórico,En vigencia,4345
4346,Centro Histórico,En vigencia,4346
4347,La Libertad,En vigencia,4347
4348,La Libertad,En vigencia,4348
4349,La Libertad,En vigencia,4349
4350,Jipijapa,En vigencia,4350
4351,La Libertad,En vigencia,4351
4352,Centro Histórico,En vigencia,4352
4353,La Libertad,En vigencia,4353
4354,Centro Histórico,En vigencia,4354
4355,La Libertad,En vigencia,4355
4356,La Libertad,En vigencia,4356
4357,La Libertad,En vigencia,4357
4358,La Libertad,En vigencia,4358
4359,Iñaquito,En vigencia,4359
4360,La Libertad,En vigencia,4360
4361,La Libertad,En vigencia,4361
4362,La Libertad,En vigencia,4362
4363,La Libertad,En vigencia,4363
4364,Chilibulo,En vigencia,4364
4365,Centro Histórico,No existe,4365
4366,Centro Histórico,En vigencia,4366
4367,El Condado,En vigencia,4367
4368,La Libertad,En vigencia,4368
4369,Centro Histórico,En vigencia,4369
4370,Cotocollao,En vigencia,4370
4371,El Inca,En vigencia,4371
4372,Centro Histórico,En vigencia,4372
4373,La Libertad,En vigencia,4373
4374,La Libertad,En vigencia,4374
4375,Centro Histórico,En vigencia,4375
4376,Centro Histórico,En vigencia,4376
4377,La Libertad,En vigencia,4377
4378,Centro Histórico,En vigencia,4378
4379,Carcelén,En vigencia,4379
4380,La Libertad,En vigencia,4380
4381,La Ferroviaria,En vigencia,4381
4382,Centro Histórico,En vigencia,4382
4383,La Libertad,En vigencia,4383
4384,La Libertad,En vigencia,4384
4385,La Libertad,En vigencia,4385
4386,La Libertad,En vigencia,4386
4387,Centro Histórico,En vigencia,4387
4388,San Juan,En vigencia,4388
4389,Centro Histórico,En vigencia,4389
4390,La Libertad,En vigencia,4390
4391,La Libertad,En vigencia,4391
4392,La Argelia,En vigencia,4392
4393,Rumipamba,En vigencia,4393
4394,La Libertad,En vigencia,4394
4395,La Libertad,En vigencia,4395
4396,Centro Histórico,En vigencia,4396
4397,La Libertad,En vigencia,4397
4398,Centro Histórico,En vigencia,4398
4399,Iñaquito,En vigencia,4399
4400,La Libertad,En vigencia,4400
4401,La Libertad,En vigencia,4401
4402,Concepción,En vigencia,4402
4403,Centro Histórico,En vigencia,4403
4404,Centro Histórico,En vigencia,4404
4405,Carcelén,En vigencia,4405
4406,La Libertad,En vigencia,4406
4407,Jipijapa,En vigencia,4407
4408,La Libertad,En vigencia,4408
4409,Centro Histórico,En vigencia,4409
4410,Centro Histórico,En vigencia,4410
4411,San Juan,En vigencia,4411
4412,La Libertad,En vigencia,4412
4413,La Libertad,En vigencia,4413
4414,Centro Histórico,En vigencia,4414
4415,La Libertad,En vigencia,4415
4416,Cotocollao,En vigencia,4416
4417,Centro Histórico,En vigencia,4417
4418,Centro Histórico,En vigencia,4418
4419,Centro Histórico,En vigencia,4419
4420,La Libertad,En vigencia,4420
4421,Kennedy,En vigencia,4421
4422,La Argelia,En vigencia,4422
4423,Centro Histórico,En vigencia,4423
4424,Centro Histórico,En vigencia,4424
4425,La Libertad,En vigencia,4425
4426,La Ferroviaria,En vigencia,4426
4427,Centro Histórico,En vigencia,4427
4428,Puengasí,En vigencia,4428
4429,Centro Histórico,En vigencia,4429
4430,Centro Histórico,En vigencia,4430
4431,Centro Histórico,En vigencia,4431
4432,La Libertad,En vigencia,4432
4433,Puengasí,En vigencia,4433
4434,La Libertad,En vigencia,4434
4435,Centro Histórico,En vigencia,4435
4436,Centro Histórico,En vigencia,4436
4437,Centro Histórico,En vigencia,4437
4438,Centro Histórico,En vigencia,4438
4439,La Libertad,En vigencia,4439
4440,La Libertad,En vigencia,4440
4441,Centro Histórico,En vigencia,4441
4442,Comité Pueblo,En vigencia,4442
4443,Centro Histórico,En vigencia,4443
4444,La Libertad,En vigencia,4444
4445,La Libertad,En vigencia,4445
4446,Centro Histórico,En vigencia,4446
4447,Centro Histórico,En vigencia,4447
4448,La Libertad,En vigencia,4448
4449,Centro Histórico,En vigencia,4449
4450,Centro Histórico,En vigencia,4450
4451,La Libertad,En vigencia,4451
4452,La Libertad,En vigencia,4452
4453,Magdalena,En vigencia,4453
4454,La Libertad,En vigencia,4454
4455,Solanda,En vigencia,4455
4456,La Libertad,En vigencia,4456
4457,Magdalena,En vigencia,4457
4458,La Libertad,En vigencia,4458
4459,Centro Histórico,En vigencia,4459
4460,La Libertad,En vigencia,4460
4461,La Mena,En vigencia,4461
4462,La Libertad,En vigencia,4462
4463,Centro Histórico,En vigencia,4463
4464,Centro Histórico,En vigencia,4464
4465,Centro Histórico,En vigencia,4465
4466,San Bartolo,En vigencia,4466
4467,La Libertad,En vigencia,4467
4468,La Libertad,En vigencia,4468
4469,Centro Histórico,En vigencia,4469
4470,Centro Histórico,En vigencia,4470
4471,La Libertad,En vigencia,4471
4472,Centro Histórico,En vigencia,4472
4473,Chimbacalle,En vigencia,4473
4474,Centro Histórico,En vigencia,4474
4475,Centro Histórico,En vigencia,4475
4476,Chillogallo,En vigencia,4476
4477,Centro Histórico,En vigencia,4477
4478,La Libertad,En vigencia,4478
4479,La Libertad,En vigencia,4479
4480,Centro Histórico,En vigencia,4480
4481,La Libertad,En vigencia,4481
4482,Concepción,En vigencia,4482
4483,Carcelén,En vigencia,4483
4484,Centro Histórico,En vigencia,4484
4485,La Libertad,En vigencia,4485
4486,Puengasí,En vigencia,4486
4487,Chimbacalle,En vigencia,4487
4488,Centro Histórico,En vigencia,4488
4489,La Libertad,En vigencia,4489
4490,Centro Histórico,En vigencia,4490
4491,Centro Histórico,En vigencia,4491
4492,Centro Histórico,En vigencia,4492
4493,La Libertad,En vigencia,4493
4494,Centro Histórico,En vigencia,4494
4495,Centro Histórico,En vigencia,4495
4496,El Condado,En vigencia,4496
4497,Comité Pueblo,En vigencia,4497
4498,Centro Histórico,En vigencia,4498
4499,Centro Histórico,No existe,4499
4500,Solanda,En vigencia,4500
4501,Kennedy,En vigencia,4501
4502,Centro Histórico,En vigencia,4502
4503,La Libertad,En vigencia,4503
