nbr_pro_id,var_pro_nombre,var_pro_status,nbr_coor_id
2381,Azuay,En vigencia,2381
2382,Pichincha,En vigencia,2382
2383,Pastaza,En vigencia,2383
2384,Los Ríos,En vigencia,2384
2385,Los Ríos,En vigencia,2385
2386,Tungurahua,En vigencia,2386
2387,Santo Domingo de los Tsáchilas,En vigencia,2387
2388,Napo,En vigencia,2388
2389,Carchi,En vigencia,2389
2390,Carchi,En vigencia,2390
2391,Pichincha,En vigencia,2391
2392,Napo,En vigencia,2392
2393,Loja,En vigencia,2393
2394,Sucumbíos,No existe,2394
2395,Pichincha,En vigencia,2395
2396,Santa Elena,En vigencia,2396
2397,Bolívar,En vigencia,2397
2398,Cañar,En vigencia,2398
2399,Esmeraldas,En vigencia,2399
2400,Pichincha,En vigencia,2400
2401,Morona Santiago,En vigencia,2401
2402,Guayas,En vigencia,2402
2403,Azuay,En vigencia,2403
2404,Pichincha,En vigencia,2404
2405,Pichincha,En vigencia,2405
2406,Orellana,En vigencia,2406
2407,Zamora Chinchipe,En vigencia,2407
2408,Carchi,En vigencia,2408
2409,Loja,En vigencia,2409
2410,Cotopaxi,En vigencia,2410
2411,Pichincha,En vigencia,2411
2412,Pichincha,En vigencia,2412
2413,Imbabura,En vigencia,2413
2414,Esmeraldas,No existe,2414
2415,Los Ríos,En vigencia,2415
2416,Cotopaxi,En vigencia,2416
2417,Carchi,En vigencia,2417
2418,Cañar,En vigencia,2418
2419,Esmeraldas,En vigencia,2419
2420,Imbabura,En vigencia,2420
2421,Los Ríos,En vigencia,2421
2422,Orellana,En vigencia,2422
2423,Guayas,En vigencia,2423
2424,Orellana,En vigencia,2424
2425,Los Ríos,En vigencia,2425
2426,Morona Santiago,En vigencia,2426
2427,Chimborazo,En vigencia,2427
2428,Orellana,En vigencia,2428
2429,Pichincha,En vigencia,2429
2430,Azuay,En vigencia,2430
2431,Pichincha,En vigencia,2431
2432,Santa Elena,En vigencia,2432
2433,Loja,En vigencia,2433
2434,Galapagos,En vigencia,2434
2435,Santa Elena,En vigencia,2435
2436,Azuay,En vigencia,2436
2437,Bolívar,En vigencia,2437
2438,Chimborazo,En vigencia,2438
2439,Sucumbíos,En vigencia,2439
2440,Carchi,En vigencia,2440
2441,Cotopaxi,En vigencia,2441
2442,Pichincha,En vigencia,2442
2443,Pastaza,En vigencia,2443
2444,Zamora Chinchipe,En vigencia,2444
2445,Napo,En vigencia,2445
2446,Tungurahua,En vigencia,2446
2447,Napo,En vigencia,2447
2448,Pichincha,En vigencia,2448
2449,Guayas,En vigencia,2449
2450,Manabí,En vigencia,2450
2451,Santo Domingo de los Tsáchilas,En vigencia,2451
2452,Pichincha,En vigencia,2452
2453,Tungurahua,En vigencia,2453
2454,Imbabura,En vigencia,2454
2455,Pichincha,En vigencia,2455
2456,Sucumbíos,En vigencia,2456
2457,Pichincha,En vigencia,2457
2458,Manabí,En vigencia,2458
2459,Bolívar,En vigencia,2459
2460,Napo,En vigencia,2460
2461,Cotopaxi,En vigencia,2461
2462,Pastaza,En vigencia,2462
2463,Santo Domingo de los Tsáchilas,En vigencia,2463
2464,Guayas,En vigencia,2464
2465,Napo,En vigencia,2465
2466,El Oro,En vigencia,2466
2467,Pastaza,En vigencia,2467
2468,Sucumbíos,En vigencia,2468
2469,Azuay,En vigencia,2469
2470,Tungurahua,En vigencia,2470
2471,Pichincha,En vigencia,2471
2472,El Oro,En vigencia,2472
2473,Pichincha,En vigencia,2473
2474,Napo,En vigencia,2474
2475,Carchi,En vigencia,2475
2476,Cañar,En vigencia,2476
2477,Pichincha,En vigencia,2477
2478,Santa Elena,En vigencia,2478
2479,Carchi,En vigencia,2479
2480,Pichincha,En vigencia,2480
2481,Cañar,En vigencia,2481
2482,Pastaza,En vigencia,2482
2483,Carchi,No existe,2483
2484,Pastaza,En vigencia,2484
2485,Esmeraldas,En vigencia,2485
2486,Carchi,En vigencia,2486
2487,Azuay,No existe,2487
2488,Cotopaxi,En vigencia,2488
2489,Chimborazo,En vigencia,2489
2490,Santo Domingo de los Tsáchilas,En vigencia,2490
2491,Carchi,En vigencia,2491
2492,Pichincha,En vigencia,2492
2493,Santo Domingo de los Tsáchilas,En vigencia,2493
2494,Pichincha,En vigencia,2494
2495,Pichincha,En vigencia,2495
2496,Bolívar,En vigencia,2496
2497,Cañar,En vigencia,2497
2498,Imbabura,En vigencia,2498
2499,Napo,En vigencia,2499
2500,Orellana,En vigencia,2500
2501,Pichincha,En vigencia,2501
2502,Santa Elena,En vigencia,2502
2503,Manabí,En vigencia,2503
2504,Pichincha,En vigencia,2504
2505,Azuay,En vigencia,2505
2506,Sucumbíos,En vigencia,2506
2507,Los Ríos,En vigencia,2507
2508,El Oro,En vigencia,2508
2509,Cañar,En vigencia,2509
2510,Morona Santiago,En vigencia,2510
2511,Sucumbíos,En vigencia,2511
2512,Imbabura,En vigencia,2512
2513,Pichincha,En vigencia,2513
2514,Los Ríos,En vigencia,2514
2515,Azuay,En vigencia,2515
2516,Pastaza,En vigencia,2516
2517,Cañar,En vigencia,2517
2518,Pastaza,En vigencia,2518
2519,Bolívar,En vigencia,2519
2520,Pichincha,En vigencia,2520
2521,Orellana,En vigencia,2521
2522,Santa Elena,No existe,2522
2523,Cotopaxi,En vigencia,2523
2524,Orellana,En vigencia,2524
2525,Pichincha,En vigencia,2525
2526,Sucumbíos,En vigencia,2526
2527,Pichincha,En vigencia,2527
2528,Zamora Chinchipe,En vigencia,2528
2529,Morona Santiago,En vigencia,2529
2530,Tungurahua,En vigencia,2530
2531,Pichincha,En vigencia,2531
2532,Chimborazo,En vigencia,2532
2533,Tungurahua,En vigencia,2533
2534,Guayas,En vigencia,2534
2535,El Oro,En vigencia,2535
2536,Carchi,En vigencia,2536
2537,Guayas,En vigencia,2537
2538,Zamora Chinchipe,En vigencia,2538
2539,Napo,En vigencia,2539
2540,Chimborazo,En vigencia,2540
2541,Zamora Chinchipe,En vigencia,2541
2542,Esmeraldas,En vigencia,2542
2543,Pichincha,En vigencia,2543
2544,Pichincha,En vigencia,2544
2545,Bolívar,En vigencia,2545
2546,Sucumbíos,En vigencia,2546
2547,Cañar,En vigencia,2547
2548,Morona Santiago,No existe,2548
2549,Pichincha,En vigencia,2549
2550,Zamora Chinchipe,En vigencia,2550
2551,Pichincha,En vigencia,2551
2552,El Oro,En vigencia,2552
2553,Cañar,En vigencia,2553
2554,Santa Elena,En vigencia,2554
2555,Guayas,En vigencia,2555
2556,Guayas,En vigencia,2556
2557,Sucumbíos,En vigencia,2557
2558,Imbabura,En vigencia,2558
2559,Esmeraldas,En vigencia,2559
2560,Pastaza,En vigencia,2560
2561,Guayas,En vigencia,2561
2562,Guayas,En vigencia,2562
2563,Bolívar,En vigencia,2563
2564,Cañar,En vigencia,2564
2565,Pichincha,En vigencia,2565
2566,Napo,En vigencia,2566
2567,Santa Elena,En vigencia,2567
2568,El Oro,En vigencia,2568
2569,Loja,En vigencia,2569
2570,Loja,En vigencia,2570
2571,Bolívar,En vigencia,2571
2572,Chimborazo,En vigencia,2572
2573,Napo,En vigencia,2573
2574,Santa Elena,En vigencia,2574
2575,Pichincha,En vigencia,2575
2576,Zamora Chinchipe,En vigencia,2576
2577,Guayas,En vigencia,2577
2578,Bolívar,En vigencia,2578
2579,Chimborazo,En vigencia,2579
2580,Orellana,En vigencia,2580
2581,Galapagos,En vigencia,2581
2582,Santa Elena,En vigencia,2582
2583,Napo,En vigencia,2583
2584,Guayas,En vigencia,2584
2585,Loja,En vigencia,2585
2586,Esmeraldas,En vigencia,2586
2587,Tungurahua,En vigencia,2587
2588,Zamora Chinchipe,En vigencia,2588
2589,Zamora Chinchipe,En vigencia,2589
2590,Pichincha,En vigencia,2590
2591,Pichincha,En vigencia,2591
2592,Cotopaxi,En vigencia,2592
2593,Zamora Chinchipe,En vigencia,2593
2594,Santa Elena,En vigencia,2594
2595,Bolívar,En vigencia,2595
2596,Esmeraldas,En vigencia,2596
2597,Pichincha,En vigencia,2597
2598,El Oro,En vigencia,2598
2599,Napo,En vigencia,2599
2600,Napo,En vigencia,2600
2601,Napo,En vigencia,2601
2602,Azuay,En vigencia,2602
2603,Morona Santiago,En vigencia,2603
2604,El Oro,En vigencia,2604
2605,Chimborazo,En vigencia,2605
2606,Sucumbíos,En vigencia,2606
2607,Cañar,En vigencia,2607
2608,Pastaza,En vigencia,2608
2609,Sucumbíos,En vigencia,2609
2610,Orellana,En vigencia,2610
2611,Los Ríos,En vigencia,2611
2612,Santo Domingo de los Tsáchilas,En vigencia,2612
2613,Pichincha,En vigencia,2613
2614,El Oro,En vigencia,2614
2615,Pichincha,En vigencia,2615
2616,Chimborazo,En vigencia,2616
2617,Guayas,En vigencia,2617
2618,Cotopaxi,No existe,2618
2619,Santo Domingo de los Tsáchilas,En vigencia,2619
2620,Pichincha,En vigencia,2620
2621,Bolívar,En vigencia,2621
2622,Cañar,En vigencia,2622
2623,Zamora Chinchipe,En vigencia,2623
2624,El Oro,En vigencia,2624
2625,Pichincha,En vigencia,2625
2626,Cotopaxi,En vigencia,2626
2627,Pichincha,En vigencia,2627
2628,Morona Santiago,En vigencia,2628
2629,Cañar,En vigencia,2629
2630,Manabí,En vigencia,2630
2631,Manabí,En vigencia,2631
2632,Morona Santiago,En vigencia,2632
2633,Pichincha,En vigencia,2633
2634,Cotopaxi,En vigencia,2634
2635,Esmeraldas,En vigencia,2635
2636,Guayas,En vigencia,2636
2637,Napo,En vigencia,2637
2638,Pichincha,En vigencia,2638
2639,Loja,En vigencia,2639
2640,Pichincha,En vigencia,2640
2641,Morona Santiago,En vigencia,2641
2642,Pichincha,En vigencia,2642
2643,Pichincha,En vigencia,2643
2644,Pichincha,En vigencia,2644
2645,Chimborazo,En vigencia,2645
2646,Pichincha,En vigencia,2646
2647,Guayas,En vigencia,2647
2648,Napo,En vigencia,2648
2649,Manabí,En vigencia,2649
2650,Bolívar,En vigencia,2650
2651,Cañar,En vigencia,2651
2652,Tungurahua,En vigencia,2652
2653,El Oro,En vigencia,2653
2654,Orellana,En vigencia,2654
2655,Sucumbíos,En vigencia,2655
2656,Carchi,En vigencia,2656
2657,Chimborazo,En vigencia,2657
2658,Guayas,En vigencia,2658
2659,Chimborazo,En vigencia,2659
2660,Los Ríos,En vigencia,2660
2661,Pichincha,En vigencia,2661
2662,Cañar,En vigencia,2662
2663,Chimborazo,En vigencia,2663
2664,Guayas,En vigencia,2664
2665,Cañar,En vigencia,2665
2666,Esmeraldas,En vigencia,2666
2667,Pastaza,En vigencia,2667
2668,Esmeraldas,En vigencia,2668
2669,Pichincha,En vigencia,2669
2670,Galapagos,En vigencia,2670
2671,Morona Santiago,En vigencia,2671
2672,Zamora Chinchipe,En vigencia,2672
2673,Esmeraldas,En vigencia,2673
2674,Pichincha,En vigencia,2674
2675,Zamora Chinchipe,En vigencia,2675
2676,Cañar,En vigencia,2676
2677,Sucumbíos,En vigencia,2677
2678,Zamora Chinchipe,En vigencia,2678
2679,Zamora Chinchipe,En vigencia,2679
2680,Galapagos,En vigencia,2680
2681,Azuay,En vigencia,2681
2682,Imbabura,En vigencia,2682
2683,Sucumbíos,En vigencia,2683
2684,Pichincha,En vigencia,2684
2685,Zamora Chinchipe,En vigencia,2685
2686,Sucumbíos,En vigencia,2686
2687,Pichincha,En vigencia,2687
2688,Pichincha,En vigencia,2688
2689,Guayas,En vigencia,2689
2690,Guayas,En vigencia,2690
2691,Pichincha,En vigencia,2691
2692,Tungurahua,En vigencia,2692
2693,Esmeraldas,En vigencia,2693
2694,Tungurahua,En vigencia,2694
2695,Loja,En vigencia,2695
2696,Sucumbíos,En vigencia,2696
2697,Manabí,En vigencia,2697
2698,Pastaza,En vigencia,2698
2699,Cañar,En vigencia,2699
2700,Sucumbíos,En vigencia,2700
2701,Carchi,En vigencia,2701
2702,Pichincha,En vigencia,2702
2703,Bolívar,En vigencia,2703
2704,Azuay,En vigencia,2704
2705,Sucumbíos,En vigencia,2705
2706,Napo,En vigencia,2706
2707,Pastaza,No existe,2707
2708,Pichincha,En vigencia,2708
2709,Pichincha,En vigencia,2709
2710,Manabí,En vigencia,2710
2711,Pichincha,En vigencia,2711
2712,Bolívar,En vigencia,2712
2713,Manabí,En vigencia,2713
2714,Guayas,En vigencia,2714
2715,Cañar,En vigencia,2715
2716,Tungurahua,En vigencia,2716
2717,Esmeraldas,En vigencia,2717
2718,Pichincha,En vigencia,2718
2719,Tungurahua,En vigencia,2719
2720,Chimborazo,En vigencia,2720
2721,Cotopaxi,En vigencia,2721
2722,Manabí,En vigencia,2722
2723,Manabí,No existe,2723
2724,Pichincha,En vigencia,2724
2725,Tungurahua,En vigencia,2725
2726,Pichincha,En vigencia,2726
2727,Imbabura,En vigencia,2727
2728,Bolívar,En vigencia,2728
2729,Pichincha,En vigencia,2729
2730,Pastaza,En vigencia,2730
2731,Guayas,En vigencia,2731
2732,Galapagos,En vigencia,2732
2733,Sucumbíos,En vigencia,2733
2734,Pichincha,En vigencia,2734
2735,Pastaza,En vigencia,2735
2736,Guayas,En vigencia,2736
2737,Pichincha,No existe,2737
2738,Pastaza,En vigencia,2738
2739,Napo,En vigencia,2739
2740,Pastaza,En vigencia,2740
2741,Tungurahua,En vigencia,2741
2742,Imbabura,En vigencia,2742
2743,Pastaza,En vigencia,2743
2744,Zamora Chinchipe,En vigencia,2744
2745,Carchi,En vigencia,2745
2746,Azuay,En vigencia,2746
2747,Pichincha,En vigencia,2747
2748,Pichincha,En vigencia,2748
2749,Cotopaxi,En vigencia,2749
2750,Tungurahua,En vigencia,2750
2751,Morona Santiago,En vigencia,2751
2752,Guayas,En vigencia,2752
2753,Chimborazo,En vigencia,2753
2754,Cotopaxi,En vigencia,2754
2755,Pichincha,En vigencia,2755
2756,Sucumbíos,En vigencia,2756
2757,Sucumbíos,En vigencia,2757
2758,Guayas,En vigencia,2758
2759,Napo,En vigencia,2759
2760,Santa Elena,En vigencia,2760
2761,Cotopaxi,En vigencia,2761
2762,Bolívar,En vigencia,2762
2763,Pichincha,En vigencia,2763
2764,Los Ríos,En vigencia,2764
2765,Carchi,En vigencia,2765
2766,Pastaza,En vigencia,2766
2767,Pichincha,En vigencia,2767
2768,Galapagos,En vigencia,2768
2769,Cañar,En vigencia,2769
2770,Sucumbíos,En vigencia,2770
2771,Santa Elena,En vigencia,2771
2772,Pichincha,En vigencia,2772
2773,Santo Domingo de los Tsáchilas,En vigencia,2773
2774,Cotopaxi,En vigencia,2774
2775,Loja,En vigencia,2775
2776,Sucumbíos,En vigencia,2776
2777,Pichincha,En vigencia,2777
2778,Cotopaxi,En vigencia,2778
2779,Morona Santiago,En vigencia,2779
2780,Carchi,En vigencia,2780
2781,Azuay,En vigencia,2781
2782,Carchi,En vigencia,2782
2783,Pichincha,En vigencia,2783
2784,Chimborazo,En vigencia,2784
2785,Pichincha,En vigencia,2785
2786,Cañar,En vigencia,2786
2787,Pichincha,En vigencia,2787
2788,Tungurahua,En vigencia,2788
2789,Manabí,En vigencia,2789
2790,Guayas,En vigencia,2790
2791,Napo,En vigencia,2791
2792,Imbabura,En vigencia,2792
2793,Orellana,En vigencia,2793
2794,Cotopaxi,En vigencia,2794
2795,Los Ríos,En vigencia,2795
2796,Chimborazo,En vigencia,2796
2797,Galapagos,En vigencia,2797
2798,Galapagos,En vigencia,2798
2799,Chimborazo,En vigencia,2799
2800,Pichincha,En vigencia,2800
2801,Pichincha,En vigencia,2801
2802,Azuay,En vigencia,2802
2803,Pichincha,En vigencia,2803
2804,Pichincha,En vigencia,2804
2805,Pastaza,En vigencia,2805
2806,Tungurahua,En vigencia,2806
2807,Carchi,En vigencia,2807
2808,Sucumbíos,En vigencia,2808
2809,Bolívar,En vigencia,2809
2810,Chimborazo,En vigencia,2810
2811,Pichincha,En vigencia,2811
2812,El Oro,En vigencia,2812
2813,Azuay,En vigencia,2813
2814,Sucumbíos,En vigencia,2814
2815,Azuay,En vigencia,2815
2816,Carchi,En vigencia,2816
2817,Tungurahua,En vigencia,2817
2818,Carchi,En vigencia,2818
2819,Pichincha,En vigencia,2819
2820,Bolívar,En vigencia,2820
2821,Sucumbíos,En vigencia,2821
2822,Cañar,En vigencia,2822
2823,Pastaza,En vigencia,2823
2824,Carchi,En vigencia,2824
2825,Morona Santiago,En vigencia,2825
2826,Pichincha,En vigencia,2826
2827,El Oro,En vigencia,2827
2828,Azuay,En vigencia,2828
2829,Guayas,No existe,2829
2830,El Oro,En vigencia,2830
2831,Loja,En vigencia,2831
2832,Pichincha,En vigencia,2832
2833,Imbabura,En vigencia,2833
2834,Azuay,En vigencia,2834
2835,Santo Domingo de los Tsáchilas,En vigencia,2835
2836,Morona Santiago,En vigencia,2836
2837,Pichincha,En vigencia,2837
2838,Orellana,En vigencia,2838
2839,Orellana,En vigencia,2839
2840,Carchi,En vigencia,2840
2841,Orellana,En vigencia,2841
2842,El Oro,En vigencia,2842
2843,Loja,En vigencia,2843
2844,Cañar,En vigencia,2844
2845,Orellana,En vigencia,2845
2846,Sucumbíos,En vigencia,2846
2847,Esmeraldas,En vigencia,2847
2848,Chimborazo,En vigencia,2848
2849,Zamora Chinchipe,En vigencia,2849
2850,Chimborazo,En vigencia,2850
2851,Pichincha,En vigencia,2851
2852,Bolívar,En vigencia,2852
2853,Pichincha,En vigencia,2853
2854,Carchi,En vigencia,2854
2855,Morona Santiago,En vigencia,2855
2856,Tungurahua,En vigencia,2856
2857,Pichincha,En vigencia,2857
2858,Pichincha,En vigencia,2858
2859,Imbabura,En vigencia,2859
2860,Pichincha,En vigencia,2860
2861,Orellana,En vigencia,2861
2862,Galapagos,En vigencia,2862
2863,El Oro,En vigencia,2863
2864,Morona Santiago,En vigencia,2864
2865,Esmeraldas,En vigencia,2865
2866,Cotopaxi,En vigencia,2866
2867,Azuay,No existe,2867
2868,Pichincha,En vigencia,2868
2869,Tungurahua,En vigencia,2869
2870,Cañar,En vigencia,2870
2871,Bolívar,En vigencia,2871
2872,Pichincha,En vigencia,2872
2873,Carchi,En vigencia,2873
2874,Los Ríos,En vigencia,2874
2875,Pichincha,En vigencia,2875
2876,Chimborazo,En vigencia,2876
2877,Pichincha,En vigencia,2877
2878,Azuay,En vigencia,2878
2879,Carchi,En vigencia,2879
2880,Zamora Chinchipe,En vigencia,2880
2881,Orellana,En vigencia,2881
2882,Azuay,En vigencia,2882
2883,Carchi,En vigencia,2883
2884,Santa Elena,En vigencia,2884
2885,Santa Elena,En vigencia,2885
2886,Imbabura,En vigencia,2886
2887,Chimborazo,En vigencia,2887
2888,Napo,En vigencia,2888
2889,Cotopaxi,En vigencia,2889
2890,Pastaza,En vigencia,2890
2891,Pichincha,En vigencia,2891
2892,Pastaza,En vigencia,2892
2893,Cañar,En vigencia,2893
2894,Pichincha,En vigencia,2894
2895,Zamora Chinchipe,En vigencia,2895
2896,Esmeraldas,En vigencia,2896
2897,Manabí,En vigencia,2897
2898,Orellana,En vigencia,2898
2899,Tungurahua,En vigencia,2899
2900,Chimborazo,En vigencia,2900
2901,Pastaza,En vigencia,2901
2902,Cañar,En vigencia,2902
2903,Pichincha,En vigencia,2903
2904,Pichincha,En vigencia,2904
2905,Pichincha,En vigencia,2905
2906,Pichincha,En vigencia,2906
2907,Tungurahua,En vigencia,2907
2908,Pichincha,En vigencia,2908
2909,Sucumbíos,En vigencia,2909
2910,Morona Santiago,En vigencia,2910
2911,Bolívar,En vigencia,2911
2912,Pichincha,En vigencia,2912
2913,Loja,En vigencia,2913
2914,Pichincha,En vigencia,2914
2915,Bolívar,En vigencia,2915
2916,El Oro,En vigencia,2916
2917,Cotopaxi,En vigencia,2917
2918,Santa Elena,En vigencia,2918
2919,Morona Santiago,En vigencia,2919
2920,Galapagos,En vigencia,2920
2921,Loja,En vigencia,2921
2922,Cañar,En vigencia,2922
2923,Pichincha,En vigencia,2923
2924,Morona Santiago,En vigencia,2924
2925,Santa Elena,En vigencia,2925
2926,Sucumbíos,En vigencia,2926
2927,Santa Elena,En vigencia,2927
2928,Morona Santiago,En vigencia,2928
2929,Morona Santiago,En vigencia,2929
2930,Galapagos,En vigencia,2930
2931,Santa Elena,En vigencia,2931
2932,Imbabura,En vigencia,2932
2933,Morona Santiago,En vigencia,2933
2934,Pichincha,En vigencia,2934
2935,Manabí,En vigencia,2935
2936,Pichincha,En vigencia,2936
2937,El Oro,En vigencia,2937
2938,Orellana,En vigencia,2938
2939,Carchi,En vigencia,2939
2940,Bolívar,En vigencia,2940
2941,Tungurahua,En vigencia,2941
2942,Loja,En vigencia,2942
2943,Manabí,En vigencia,2943
2944,Carchi,En vigencia,2944
2945,Tungurahua,En vigencia,2945
2946,Bolívar,En vigencia,2946
2947,Zamora Chinchipe,En vigencia,2947
2948,Bolívar,En vigencia,2948
2949,Zamora Chinchipe,En vigencia,2949
2950,Santa Elena,En vigencia,2950
2951,Galapagos,En vigencia,2951
2952,Cañar,En vigencia,2952
2953,El Oro,En vigencia,2953
2954,Carchi,En vigencia,2954
2955,Tungurahua,En vigencia,2955
2956,Santa Elena,En vigencia,2956
2957,Tungurahua,En vigencia,2957
2958,Galapagos,En vigencia,2958
2959,Pichincha,En vigencia,2959
2960,Santo Domingo de los Tsáchilas,En vigencia,2960
2961,Carchi,En vigencia,2961
2962,Esmeraldas,No existe,2962
2963,Pichincha,En vigencia,2963
2964,Guayas,En vigencia,2964
2965,Pichincha,En vigencia,2965
2966,Imbabura,En vigencia,2966
2967,Morona Santiago,En vigencia,2967
2968,Pichincha,En vigencia,2968
2969,Carchi,En vigencia,2969
2970,Carchi,En vigencia,2970
2971,Bolívar,En vigencia,2971
2972,Bolívar,En vigencia,2972
2973,Morona Santiago,En vigencia,2973
2974,Pichincha,En vigencia,2974
2975,Guayas,En vigencia,2975
2976,Los Ríos,En vigencia,2976
2977,Guayas,No existe,2977
2978,Pichincha,En vigencia,2978
2979,Cañar,En vigencia,2979
2980,Galapagos,En vigencia,2980
2981,Pastaza,En vigencia,2981
2982,Loja,En vigencia,2982
2983,Zamora Chinchipe,En vigencia,2983
2984,Carchi,En vigencia,2984
2985,Imbabura,En vigencia,2985
2986,Esmeraldas,En vigencia,2986
2987,Napo,En vigencia,2987
2988,Cotopaxi,En vigencia,2988
2989,Cañar,En vigencia,2989
2990,Azuay,En vigencia,2990
2991,Orellana,En vigencia,2991
2992,Pichincha,En vigencia,2992
2993,Carchi,En vigencia,2993
2994,Azuay,En vigencia,2994
2995,Esmeraldas,En vigencia,2995
2996,Santo Domingo de los Tsáchilas,En vigencia,2996
2997,Orellana,En vigencia,2997
2998,Tungurahua,En vigencia,2998
2999,Carchi,En vigencia,2999
3000,Cañar,En vigencia,3000
3001,Imbabura,En vigencia,3001
3002,Carchi,En vigencia,3002
3003,Los Ríos,En vigencia,3003
3004,Morona Santiago,En vigencia,3004
3005,Cañar,En vigencia,3005
3006,Sucumbíos,En vigencia,3006
3007,Galapagos,En vigencia,3007
3008,Cotopaxi,En vigencia,3008
3009,Guayas,En vigencia,3009
3010,Pastaza,En vigencia,3010
3011,Cañar,En vigencia,3011
3012,Morona Santiago,En vigencia,3012
3013,Sucumbíos,En vigencia,3013
3014,Cotopaxi,En vigencia,3014
3015,Sucumbíos,En vigencia,3015
3016,Pichincha,En vigencia,3016
3017,Pichincha,En vigencia,3017
3018,Esmeraldas,En vigencia,3018
3019,Los Ríos,En vigencia,3019
3020,Pichincha,En vigencia,3020
3021,Azuay,En vigencia,3021
3022,Galapagos,En vigencia,3022
3023,Galapagos,En vigencia,3023
3024,Morona Santiago,En vigencia,3024
3025,Imbabura,En vigencia,3025
3026,Esmeraldas,En vigencia,3026
3027,Pichincha,En vigencia,3027
3028,Pichincha,En vigencia,3028
3029,Orellana,En vigencia,3029
3030,Imbabura,En vigencia,3030
3031,Esmeraldas,En vigencia,3031
3032,Galapagos,En vigencia,3032
3033,Pichincha,En vigencia,3033
3034,Napo,En vigencia,3034
3035,Cotopaxi,En vigencia,3035
3036,Chimborazo,En vigencia,3036
3037,Pichincha,En vigencia,3037
3038,Orellana,En vigencia,3038
3039,Imbabura,En vigencia,3039
3040,Chimborazo,En vigencia,3040
3041,Santa Elena,En vigencia,3041
3042,Chimborazo,En vigencia,3042
3043,Santo Domingo de los Tsáchilas,En vigencia,3043
3044,Pichincha,En vigencia,3044
3045,Pastaza,En vigencia,3045
3046,Imbabura,En vigencia,3046
3047,Azuay,En vigencia,3047
3048,Manabí,En vigencia,3048
3049,Manabí,En vigencia,3049
3050,Cotopaxi,En vigencia,3050
3051,Tungurahua,En vigencia,3051
3052,Guayas,En vigencia,3052
3053,Tungurahua,En vigencia,3053
3054,Cañar,En vigencia,3054
3055,Santo Domingo de los Tsáchilas,En vigencia,3055
3056,Napo,En vigencia,3056
3057,Azuay,En vigencia,3057
3058,Santo Domingo de los Tsáchilas,En vigencia,3058
3059,Zamora Chinchipe,En vigencia,3059
3060,Chimborazo,En vigencia,3060
3061,Pichincha,En vigencia,3061
3062,Pichincha,En vigencia,3062
3063,Sucumbíos,En vigencia,3063
3064,Santa Elena,En vigencia,3064
3065,Cotopaxi,En vigencia,3065
3066,Esmeraldas,En vigencia,3066
3067,Pastaza,En vigencia,3067
3068,Morona Santiago,En vigencia,3068
3069,Manabí,En vigencia,3069
3070,Galapagos,En vigencia,3070
3071,Imbabura,En vigencia,3071
3072,Pastaza,En vigencia,3072
3073,Pastaza,En vigencia,3073
3074,Manabí,En vigencia,3074
3075,Los Ríos,En vigencia,3075
3076,Los Ríos,En vigencia,3076
3077,Napo,En vigencia,3077
3078,Napo,En vigencia,3078
3079,Guayas,En vigencia,3079
3080,Loja,En vigencia,3080
3081,Pastaza,En vigencia,3081
3082,Sucumbíos,En vigencia,3082
3083,Galapagos,En vigencia,3083
3084,Guayas,En vigencia,3084
3085,Loja,En vigencia,3085
3086,Los Ríos,En vigencia,3086
3087,El Oro,En vigencia,3087
3088,Galapagos,En vigencia,3088
3089,Zamora Chinchipe,En vigencia,3089
3090,Zamora Chinchipe,En vigencia,3090
3091,Pichincha,En vigencia,3091
3092,Chimborazo,En vigencia,3092
3093,Loja,En vigencia,3093
3094,Bolívar,En vigencia,3094
3095,Pichincha,No existe,3095
3096,Esmeraldas,En vigencia,3096
3097,Sucumbíos,En vigencia,3097
3098,Pastaza,En vigencia,3098
3099,Pichincha,En vigencia,3099
3100,Los Ríos,En vigencia,3100
3101,Morona Santiago,En vigencia,3101
3102,Cañar,En vigencia,3102
3103,Los Ríos,En vigencia,3103
3104,Azuay,En vigencia,3104
3105,Carchi,En vigencia,3105
3106,Morona Santiago,En vigencia,3106
3107,Los Ríos,En vigencia,3107
3108,Pichincha,En vigencia,3108
3109,Cotopaxi,En vigencia,3109
3110,Cañar,En vigencia,3110
3111,Manabí,En vigencia,3111
3112,Loja,En vigencia,3112
3113,Cotopaxi,En vigencia,3113
3114,El Oro,En vigencia,3114
3115,Chimborazo,En vigencia,3115
3116,Pichincha,En vigencia,3116
3117,Esmeraldas,En vigencia,3117
3118,Sucumbíos,En vigencia,3118
3119,El Oro,En vigencia,3119
3120,Cotopaxi,En vigencia,3120
3121,Morona Santiago,En vigencia,3121
3122,Napo,En vigencia,3122
3123,Carchi,En vigencia,3123
3124,Esmeraldas,En vigencia,3124
3125,Cotopaxi,En vigencia,3125
3126,Pichincha,En vigencia,3126
3127,Pichincha,En vigencia,3127
3128,Manabí,En vigencia,3128
3129,Pichincha,En vigencia,3129
3130,Cañar,En vigencia,3130
3131,Morona Santiago,En vigencia,3131
3132,Pichincha,En vigencia,3132
3133,Pichincha,En vigencia,3133
3134,Santa Elena,En vigencia,3134
3135,Cañar,En vigencia,3135
3136,Manabí,En vigencia,3136
3137,Cañar,En vigencia,3137
3138,Cañar,En vigencia,3138
