nbr_hab_id,var_hab_descripcion,nbr_upc_id,nbr_pol_id
3237,Barrial,3237,3237
3238,Barrial,3238,3238
3239,Movil,3239,3239
3240,Barrial,3240,3240
3241,Barrial,3241,3241
3242,Barrial,3242,3242
3243,Barrial,3243,3243
3244,Barrial,3244,3244
3245,Barrial,3245,3245
3246,Barrial,3246,3246
3247,Barrial,3247,3247
3248,Barrial,3248,3248
3249,Barrial,3249,3249
3250,Barrial,3250,3250
3251,Barrial,3251,3251
3252,Barrial,3252,3252
3253,Barrial,3253,3253
3254,Barrial,3254,3254
3255,Barrial,3255,3255
3256,Barrial,3256,3256
3257,Movil,3257,3257
3258,Movil,3258,3258
3259,Barrial,3259,3259
3260,Barrial,3260,3260
3261,Barrial,3261,3261
3262,Barrial,3262,3262
3263,Barrial,3263,3263
3264,Barrial,3264,3264
3265,Barrial,3265,3265
3266,Barrial,3266,3266
3267,Barrial,3267,3267
3268,Barrial,3268,3268
3269,Barrial,3269,3269
3270,Movil,3270,3270
3271,Barrial,3271,3271
3272,Barrial,3272,3272
3273,Barrial,3273,3273
3274,Movil,3274,3274
3275,Barrial,3275,3275
3276,Barrial,3276,3276
3277,Barrial,3277,3277
3278,Barrial,3278,3278
3279,Movil,3279,3279
3280,Movil,3280,3280
3281,Barrial,3281,3281
3282,Barrial,3282,3282
3283,Movil,3283,3283
3284,Barrial,3284,3284
3285,Barrial,3285,3285
3286,Movil,3286,3286
3287,Barrial,3287,3287
3288,Barrial,3288,3288
3289,Barrial,3289,3289
3290,Movil,3290,3290
3291,Barrial,3291,3291
3292,Barrial,3292,3292
3293,Barrial,3293,3293
3294,Barrial,3294,3294
3295,Barrial,3295,3295
3296,Movil,3296,3296
3297,Barrial,3297,3297
3298,Barrial,3298,3298
3299,Barrial,3299,3299
3300,Movil,3300,3300
3301,Movil,3301,3301
3302,Barrial,3302,3302
3303,Barrial,3303,3303
3304,Barrial,3304,3304
3305,Barrial,3305,3305
3306,Barrial,3306,3306
3307,Barrial,3307,3307
3308,Barrial,3308,3308
3309,Barrial,3309,3309
3310,Barrial,3310,3310
3311,Barrial,3311,3311
3312,Barrial,3312,3312
3313,Barrial,3313,3313
3314,Barrial,3314,3314
3315,Barrial,3315,3315
3316,Barrial,3316,3316
3317,Barrial,3317,3317
3318,Barrial,3318,3318
3319,Barrial,3319,3319
3320,Barrial,3320,3320
3321,Barrial,3321,3321
3322,Barrial,3322,3322
3323,Barrial,3323,3323
3324,Movil,3324,3324
3325,Barrial,3325,3325
3326,Barrial,3326,3326
3327,Barrial,3327,3327
3328,Barrial,3328,3328
3329,Barrial,3329,3329
3330,Movil,3330,3330
3331,Barrial,3331,3331
3332,Barrial,3332,3332
3333,Barrial,3333,3333
3334,Movil,3334,3334
3335,Barrial,3335,3335
3336,Barrial,3336,3336
3337,Barrial,3337,3337
3338,Barrial,3338,3338
3339,Barrial,3339,3339
3340,Movil,3340,3340
3341,Barrial,3341,3341
3342,Barrial,3342,3342
3343,Barrial,3343,3343
3344,Barrial,3344,3344
3345,Barrial,3345,3345
3346,Barrial,3346,3346
3347,Barrial,3347,3347
3348,Barrial,3348,3348
3349,Barrial,3349,3349
3350,Movil,3350,3350
3351,Barrial,3351,3351
3352,Movil,3352,3352
3353,Barrial,3353,3353
3354,Movil,3354,3354
3355,Barrial,3355,3355
3356,Barrial,3356,3356
3357,Movil,3357,3357
3358,Barrial,3358,3358
3359,Barrial,3359,3359
3360,Barrial,3360,3360
3361,Barrial,3361,3361
3362,Barrial,3362,3362
3363,Barrial,3363,3363
3364,Barrial,3364,3364
3365,Barrial,3365,3365
3366,Barrial,3366,3366
3367,Barrial,3367,3367
3368,Barrial,3368,3368
3369,Barrial,3369,3369
3370,Barrial,3370,3370
3371,Barrial,3371,3371
3372,Barrial,3372,3372
3373,Barrial,3373,3373
3374,Barrial,3374,3374
3375,Barrial,3375,3375
3376,Barrial,3376,3376
3377,Barrial,3377,3377
3378,Barrial,3378,3378
3379,Barrial,3379,3379
3380,Barrial,3380,3380
3381,Movil,3381,3381
3382,Barrial,3382,3382
3383,Barrial,3383,3383
3384,Barrial,3384,3384
3385,Barrial,3385,3385
3386,Barrial,3386,3386
3387,Barrial,3387,3387
3388,Barrial,3388,3388
3389,Barrial,3389,3389
3390,Barrial,3390,3390
3391,Barrial,3391,3391
3392,Barrial,3392,3392
3393,Barrial,3393,3393
3394,Barrial,3394,3394
3395,Barrial,3395,3395
3396,Barrial,3396,3396
3397,Barrial,3397,3397
3398,Barrial,3398,3398
3399,Barrial,3399,3399
3400,Barrial,3400,3400
3401,Barrial,3401,3401
3402,Barrial,3402,3402
3403,Movil,3403,3403
3404,Barrial,3404,3404
3405,Movil,3405,3405
3406,Barrial,3406,3406
3407,Movil,3407,3407
3408,Barrial,3408,3408
3409,Barrial,3409,3409
3410,Barrial,3410,3410
3411,Barrial,3411,3411
3412,Barrial,3412,3412
3413,Movil,3413,3413
3414,Barrial,3414,3414
3415,Barrial,3415,3415
3416,Barrial,3416,3416
3417,Barrial,3417,3417
3418,Barrial,3418,3418
3419,Barrial,3419,3419
3420,Barrial,3420,3420
3421,Barrial,3421,3421
3422,Barrial,3422,3422
3423,Barrial,3423,3423
3424,Barrial,3424,3424
3425,Barrial,3425,3425
3426,Barrial,3426,3426
3427,Barrial,3427,3427
3428,Barrial,3428,3428
3429,Barrial,3429,3429
3430,Movil,3430,3430
3431,Barrial,3431,3431
3432,Barrial,3432,3432
3433,Barrial,3433,3433
3434,Barrial,3434,3434
3435,Barrial,3435,3435
3436,Barrial,3436,3436
3437,Barrial,3437,3437
3438,Barrial,3438,3438
3439,Barrial,3439,3439
3440,Barrial,3440,3440
3441,Barrial,3441,3441
3442,Movil,3442,3442
3443,Barrial,3443,3443
3444,Barrial,3444,3444
3445,Barrial,3445,3445
3446,Barrial,3446,3446
3447,Barrial,3447,3447
3448,Barrial,3448,3448
3449,Barrial,3449,3449
3450,Barrial,3450,3450
3451,Movil,3451,3451
3452,Barrial,3452,3452
3453,Barrial,3453,3453
3454,Barrial,3454,3454
3455,Barrial,3455,3455
3456,Barrial,3456,3456
3457,Barrial,3457,3457
3458,Barrial,3458,3458
3459,Movil,3459,3459
3460,Barrial,3460,3460
3461,Barrial,3461,3461
3462,Barrial,3462,3462
3463,Barrial,3463,3463
3464,Barrial,3464,3464
3465,Barrial,3465,3465
3466,Barrial,3466,3466
3467,Barrial,3467,3467
3468,Barrial,3468,3468
3469,Barrial,3469,3469
3470,Barrial,3470,3470
3471,Barrial,3471,3471
3472,Barrial,3472,3472
3473,Barrial,3473,3473
3474,Movil,3474,3474
3475,Barrial,3475,3475
3476,Barrial,3476,3476
3477,Barrial,3477,3477
3478,Barrial,3478,3478
3479,Barrial,3479,3479
3480,Barrial,3480,3480
3481,Movil,3481,3481
3482,Barrial,3482,3482
3483,Barrial,3483,3483
3484,Barrial,3484,3484
3485,Movil,3485,3485
3486,Barrial,3486,3486
3487,Barrial,3487,3487
3488,Barrial,3488,3488
3489,Movil,3489,3489
3490,Barrial,3490,3490
3491,Barrial,3491,3491
3492,Barrial,3492,3492
3493,Barrial,3493,3493
3494,Barrial,3494,3494
3495,Barrial,3495,3495
3496,Barrial,3496,3496
3497,Barrial,3497,3497
3498,Movil,3498,3498
3499,Barrial,3499,3499
3500,Barrial,3500,3500
3501,Barrial,3501,3501
3502,Barrial,3502,3502
3503,Barrial,3503,3503
3504,Barrial,3504,3504
3505,Barrial,3505,3505
3506,Barrial,3506,3506
3507,Movil,3507,3507
3508,Movil,3508,3508
3509,Barrial,3509,3509
3510,Barrial,3510,3510
3511,Barrial,3511,3511
3512,Movil,3512,3512
3513,Movil,3513,3513
3514,Barrial,3514,3514
3515,Movil,3515,3515
3516,Movil,3516,3516
3517,Barrial,3517,3517
3518,Movil,3518,3518
3519,Barrial,3519,3519
3520,Barrial,3520,3520
3521,Barrial,3521,3521
3522,Barrial,3522,3522
3523,Barrial,3523,3523
3524,Barrial,3524,3524
3525,Barrial,3525,3525
3526,Barrial,3526,3526
3527,Barrial,3527,3527
3528,Barrial,3528,3528
3529,Barrial,3529,3529
3530,Barrial,3530,3530
3531,Barrial,3531,3531
3532,Movil,3532,3532
3533,Barrial,3533,3533
3534,Barrial,3534,3534
3535,Barrial,3535,3535
3536,Barrial,3536,3536
3537,Barrial,3537,3537
3538,Movil,3538,3538
3539,Barrial,3539,3539
3540,Barrial,3540,3540
3541,Barrial,3541,3541
3542,Barrial,3542,3542
3543,Barrial,3543,3543
3544,Barrial,3544,3544
3545,Movil,3545,3545
3546,Barrial,3546,3546
3547,Barrial,3547,3547
3548,Barrial,3548,3548
3549,Barrial,3549,3549
3550,Barrial,3550,3550
3551,Barrial,3551,3551
3552,Movil,3552,3552
3553,Barrial,3553,3553
3554,Barrial,3554,3554
3555,Barrial,3555,3555
3556,Barrial,3556,3556
3557,Barrial,3557,3557
3558,Barrial,3558,3558
3559,Barrial,3559,3559
3560,Barrial,3560,3560
3561,Barrial,3561,3561
3562,Movil,3562,3562
3563,Barrial,3563,3563
3564,Barrial,3564,3564
3565,Barrial,3565,3565
3566,Barrial,3566,3566
3567,Barrial,3567,3567
3568,Barrial,3568,3568
3569,Barrial,3569,3569
3570,Barrial,3570,3570
3571,Barrial,3571,3571
3572,Movil,3572,3572
3573,Movil,3573,3573
3574,Barrial,3574,3574
3575,Movil,3575,3575
3576,Barrial,3576,3576
3577,Barrial,3577,3577
3578,Barrial,3578,3578
3579,Barrial,3579,3579
3580,Barrial,3580,3580
3581,Barrial,3581,3581
3582,Barrial,3582,3582
3583,Barrial,3583,3583
3584,Barrial,3584,3584
3585,Barrial,3585,3585
3586,Barrial,3586,3586
3587,Movil,3587,3587
3588,Barrial,3588,3588
3589,Barrial,3589,3589
3590,Movil,3590,3590
3591,Barrial,3591,3591
3592,Barrial,3592,3592
3593,Movil,3593,3593
3594,Barrial,3594,3594
3595,Movil,3595,3595
3596,Barrial,3596,3596
3597,Barrial,3597,3597
3598,Barrial,3598,3598
3599,Barrial,3599,3599
3600,Movil,3600,3600
3601,Movil,3601,3601
3602,Barrial,3602,3602
3603,Barrial,3603,3603
3604,Barrial,3604,3604
3605,Barrial,3605,3605
3606,Barrial,3606,3606
3607,Barrial,3607,3607
3608,Barrial,3608,3608
3609,Barrial,3609,3609
3610,Barrial,3610,3610
3611,Barrial,3611,3611
3612,Movil,3612,3612
3613,Barrial,3613,3613
3614,Movil,3614,3614
3615,Barrial,3615,3615
3616,Barrial,3616,3616
3617,Movil,3617,3617
3618,Barrial,3618,3618
3619,Barrial,3619,3619
3620,Barrial,3620,3620
3621,Movil,3621,3621
3622,Barrial,3622,3622
3623,Barrial,3623,3623
3624,Barrial,3624,3624
3625,Barrial,3625,3625
3626,Barrial,3626,3626
3627,Barrial,3627,3627
3628,Movil,3628,3628
3629,Barrial,3629,3629
3630,Barrial,3630,3630
3631,Barrial,3631,3631
3632,Barrial,3632,3632
3633,Movil,3633,3633
3634,Barrial,3634,3634
3635,Barrial,3635,3635
3636,Barrial,3636,3636
3637,Movil,3637,3637
3638,Movil,3638,3638
3639,Barrial,3639,3639
3640,Movil,3640,3640
3641,Barrial,3641,3641
3642,Barrial,3642,3642
3643,Barrial,3643,3643
3644,Movil,3644,3644
3645,Barrial,3645,3645
3646,Barrial,3646,3646
3647,Barrial,3647,3647
3648,Barrial,3648,3648
3649,Barrial,3649,3649
3650,Barrial,3650,3650
3651,Movil,3651,3651
3652,Barrial,3652,3652
3653,Barrial,3653,3653
3654,Barrial,3654,3654
3655,Barrial,3655,3655
3656,Barrial,3656,3656
3657,Barrial,3657,3657
3658,Barrial,3658,3658
3659,Movil,3659,3659
3660,Barrial,3660,3660
3661,Barrial,3661,3661
3662,Barrial,3662,3662
3663,Barrial,3663,3663
3664,Barrial,3664,3664
3665,Barrial,3665,3665
3666,Barrial,3666,3666
3667,Barrial,3667,3667
3668,Barrial,3668,3668
3669,Movil,3669,3669
3670,Barrial,3670,3670
3671,Barrial,3671,3671
3672,Barrial,3672,3672
3673,Barrial,3673,3673
3674,Movil,3674,3674
3675,Barrial,3675,3675
3676,Barrial,3676,3676
3677,Barrial,3677,3677
3678,Barrial,3678,3678
3679,Barrial,3679,3679
3680,Barrial,3680,3680
3681,Barrial,3681,3681
3682,Barrial,3682,3682
3683,Barrial,3683,3683
3684,Barrial,3684,3684
3685,Movil,3685,3685
3686,Barrial,3686,3686
3687,Barrial,3687,3687
3688,Barrial,3688,3688
3689,Barrial,3689,3689
3690,Barrial,3690,3690
3691,Barrial,3691,3691
3692,Barrial,3692,3692
3693,Barrial,3693,3693
3694,Barrial,3694,3694
3695,Barrial,3695,3695
3696,Barrial,3696,3696
3697,Barrial,3697,3697
3698,Barrial,3698,3698
3699,Barrial,3699,3699
3700,Barrial,3700,3700
3701,Barrial,3701,3701
3702,Barrial,3702,3702
3703,Barrial,3703,3703
3704,Barrial,3704,3704
3705,Barrial,3705,3705
3706,Barrial,3706,3706
3707,Barrial,3707,3707
3708,Barrial,3708,3708
3709,Barrial,3709,3709
3710,Movil,3710,3710
3711,Barrial,3711,3711
3712,Movil,3712,3712
3713,Barrial,3713,3713
3714,Barrial,3714,3714
3715,Barrial,3715,3715
3716,Barrial,3716,3716
3717,Barrial,3717,3717
3718,Barrial,3718,3718
3719,Barrial,3719,3719
3720,Barrial,3720,3720
3721,Barrial,3721,3721
3722,Barrial,3722,3722
3723,Barrial,3723,3723
3724,Barrial,3724,3724
3725,Barrial,3725,3725
3726,Barrial,3726,3726
3727,Barrial,3727,3727
3728,Barrial,3728,3728
3729,Movil,3729,3729
3730,Barrial,3730,3730
3731,Barrial,3731,3731
3732,Movil,3732,3732
3733,Movil,3733,3733
3734,Barrial,3734,3734
3735,Barrial,3735,3735
3736,Barrial,3736,3736
3737,Movil,3737,3737
3738,Barrial,3738,3738
3739,Barrial,3739,3739
3740,Barrial,3740,3740
3741,Barrial,3741,3741
3742,Barrial,3742,3742
3743,Movil,3743,3743
3744,Barrial,3744,3744
3745,Barrial,3745,3745
3746,Barrial,3746,3746
3747,Barrial,3747,3747
3748,Barrial,3748,3748
3749,Movil,3749,3749
3750,Barrial,3750,3750
3751,Barrial,3751,3751
3752,Barrial,3752,3752
3753,Barrial,3753,3753
3754,Movil,3754,3754
3755,Movil,3755,3755
3756,Barrial,3756,3756
3757,Barrial,3757,3757
3758,Barrial,3758,3758
3759,Barrial,3759,3759
3760,Barrial,3760,3760
3761,Barrial,3761,3761
3762,Barrial,3762,3762
3763,Barrial,3763,3763
3764,Barrial,3764,3764
3765,Barrial,3765,3765
3766,Barrial,3766,3766
3767,Barrial,3767,3767
3768,Barrial,3768,3768
3769,Barrial,3769,3769
3770,Movil,3770,3770
3771,Barrial,3771,3771
3772,Barrial,3772,3772
3773,Barrial,3773,3773
3774,Barrial,3774,3774
3775,Movil,3775,3775
3776,Movil,3776,3776
3777,Barrial,3777,3777
3778,Movil,3778,3778
3779,Barrial,3779,3779
3780,Movil,3780,3780
3781,Barrial,3781,3781
3782,Movil,3782,3782
3783,Barrial,3783,3783
3784,Barrial,3784,3784
3785,Barrial,3785,3785
3786,Barrial,3786,3786
3787,Barrial,3787,3787
3788,Barrial,3788,3788
3789,Barrial,3789,3789
3790,Barrial,3790,3790
3791,Barrial,3791,3791
3792,Barrial,3792,3792
3793,Barrial,3793,3793
3794,Barrial,3794,3794
3795,Barrial,3795,3795
3796,Barrial,3796,3796
3797,Barrial,3797,3797
3798,Barrial,3798,3798
3799,Movil,3799,3799
3800,Barrial,3800,3800
3801,Barrial,3801,3801
3802,Barrial,3802,3802
3803,Barrial,3803,3803
3804,Barrial,3804,3804
3805,Barrial,3805,3805
3806,Movil,3806,3806
3807,Barrial,3807,3807
3808,Barrial,3808,3808
3809,Barrial,3809,3809
3810,Barrial,3810,3810
3811,Barrial,3811,3811
3812,Barrial,3812,3812
3813,Barrial,3813,3813
3814,Barrial,3814,3814
3815,Barrial,3815,3815
3816,Movil,3816,3816
3817,Barrial,3817,3817
3818,Barrial,3818,3818
3819,Barrial,3819,3819
3820,Barrial,3820,3820
3821,Barrial,3821,3821
3822,Barrial,3822,3822
3823,Barrial,3823,3823
3824,Barrial,3824,3824
3825,Barrial,3825,3825
3826,Barrial,3826,3826
3827,Barrial,3827,3827
3828,Barrial,3828,3828
3829,Barrial,3829,3829
3830,Barrial,3830,3830
3831,Barrial,3831,3831
3832,Barrial,3832,3832
3833,Barrial,3833,3833
3834,Barrial,3834,3834
3835,Barrial,3835,3835
3836,Barrial,3836,3836
3837,Barrial,3837,3837
3838,Movil,3838,3838
3839,Barrial,3839,3839
3840,Barrial,3840,3840
3841,Barrial,3841,3841
3842,Barrial,3842,3842
3843,Barrial,3843,3843
3844,Barrial,3844,3844
3845,Barrial,3845,3845
3846,Barrial,3846,3846
3847,Barrial,3847,3847
3848,Barrial,3848,3848
3849,Barrial,3849,3849
3850,Barrial,3850,3850
3851,Barrial,3851,3851
3852,Barrial,3852,3852
3853,Movil,3853,3853
3854,Barrial,3854,3854
3855,Movil,3855,3855
3856,Barrial,3856,3856
3857,Barrial,3857,3857
3858,Barrial,3858,3858
3859,Barrial,3859,3859
3860,Barrial,3860,3860
3861,Barrial,3861,3861
3862,Barrial,3862,3862
3863,Barrial,3863,3863
3864,Barrial,3864,3864
3865,Barrial,3865,3865
3866,Barrial,3866,3866
3867,Barrial,3867,3867
3868,Barrial,3868,3868
3869,Barrial,3869,3869
3870,Barrial,3870,3870
3871,Barrial,3871,3871
3872,Barrial,3872,3872
3873,Barrial,3873,3873
3874,Barrial,3874,3874
3875,Barrial,3875,3875
3876,Movil,3876,3876
3877,Barrial,3877,3877
3878,Barrial,3878,3878
3879,Barrial,3879,3879
3880,Barrial,3880,3880
3881,Barrial,3881,3881
3882,Barrial,3882,3882
3883,Barrial,3883,3883
3884,Barrial,3884,3884
3885,Movil,3885,3885
3886,Barrial,3886,3886
3887,Barrial,3887,3887
3888,Barrial,3888,3888
3889,Barrial,3889,3889
3890,Barrial,3890,3890
3891,Movil,3891,3891
3892,Barrial,3892,3892
3893,Barrial,3893,3893
3894,Movil,3894,3894
3895,Barrial,3895,3895
3896,Barrial,3896,3896
3897,Barrial,3897,3897
3898,Barrial,3898,3898
3899,Barrial,3899,3899
3900,Barrial,3900,3900
3901,Barrial,3901,3901
3902,Movil,3902,3902
3903,Barrial,3903,3903
3904,Movil,3904,3904
3905,Barrial,3905,3905
3906,Movil,3906,3906
3907,Barrial,3907,3907
3908,Barrial,3908,3908
3909,Barrial,3909,3909
3910,Barrial,3910,3910
3911,Barrial,3911,3911
3912,Barrial,3912,3912
3913,Barrial,3913,3913
3914,Barrial,3914,3914
3915,Barrial,3915,3915
3916,Barrial,3916,3916
3917,Barrial,3917,3917
3918,Barrial,3918,3918
3919,Barrial,3919,3919
3920,Barrial,3920,3920
3921,Barrial,3921,3921
3922,Barrial,3922,3922
3923,Barrial,3923,3923
3924,Barrial,3924,3924
3925,Movil,3925,3925
3926,Barrial,3926,3926
3927,Barrial,3927,3927
3928,Barrial,3928,3928
3929,Barrial,3929,3929
3930,Barrial,3930,3930
3931,Barrial,3931,3931
3932,Barrial,3932,3932
3933,Barrial,3933,3933
3934,Barrial,3934,3934
3935,Barrial,3935,3935
3936,Barrial,3936,3936
3937,Barrial,3937,3937
3938,Barrial,3938,3938
3939,Barrial,3939,3939
3940,Barrial,3940,3940
3941,Barrial,3941,3941
3942,Barrial,3942,3942
3943,Barrial,3943,3943
3944,Barrial,3944,3944
3945,Barrial,3945,3945
3946,Barrial,3946,3946
3947,Barrial,3947,3947
3948,Barrial,3948,3948
3949,Barrial,3949,3949
3950,Barrial,3950,3950
3951,Movil,3951,3951
3952,Movil,3952,3952
3953,Barrial,3953,3953
3954,Barrial,3954,3954
3955,Barrial,3955,3955
3956,Barrial,3956,3956
3957,Barrial,3957,3957
3958,Barrial,3958,3958
3959,Barrial,3959,3959
3960,Barrial,3960,3960
3961,Barrial,3961,3961
3962,Barrial,3962,3962
3963,Barrial,3963,3963
3964,Barrial,3964,3964
3965,Barrial,3965,3965
3966,Barrial,3966,3966
3967,Barrial,3967,3967
3968,Barrial,3968,3968
3969,Barrial,3969,3969
3970,Barrial,3970,3970
3971,Barrial,3971,3971
3972,Barrial,3972,3972
3973,Barrial,3973,3973
3974,Barrial,3974,3974
3975,Barrial,3975,3975
3976,Barrial,3976,3976
3977,Barrial,3977,3977
3978,Movil,3978,3978
3979,Barrial,3979,3979
3980,Barrial,3980,3980
3981,Barrial,3981,3981
3982,Barrial,3982,3982
3983,Barrial,3983,3983
3984,Barrial,3984,3984
3985,Barrial,3985,3985
3986,Barrial,3986,3986
3987,Barrial,3987,3987
3988,Barrial,3988,3988
3989,Barrial,3989,3989
3990,Movil,3990,3990
3991,Barrial,3991,3991
3992,Barrial,3992,3992
3993,Barrial,3993,3993
3994,Barrial,3994,3994
3995,Movil,3995,3995
3996,Barrial,3996,3996
3997,Barrial,3997,3997
3998,Barrial,3998,3998
3999,Barrial,3999,3999
4000,Barrial,4000,4000
4001,Movil,4001,4001
4002,Barrial,4002,4002
4003,Barrial,4003,4003
4004,Movil,4004,4004
4005,Barrial,4005,4005
4006,Barrial,4006,4006
4007,Movil,4007,4007
4008,Barrial,4008,4008
4009,Barrial,4009,4009
4010,Barrial,4010,4010
4011,Movil,4011,4011
4012,Movil,4012,4012
4013,Barrial,4013,4013
4014,Barrial,4014,4014
4015,Barrial,4015,4015
4016,Movil,4016,4016
4017,Barrial,4017,4017
4018,Barrial,4018,4018
4019,Barrial,4019,4019
4020,Barrial,4020,4020
4021,Barrial,4021,4021
4022,Barrial,4022,4022
4023,Barrial,4023,4023
4024,Barrial,4024,4024
4025,Barrial,4025,4025
4026,Barrial,4026,4026
4027,Barrial,4027,4027
4028,Barrial,4028,4028
4029,Barrial,4029,4029
4030,Barrial,4030,4030
4031,Barrial,4031,4031
4032,Barrial,4032,4032
4033,Barrial,4033,4033
4034,Barrial,4034,4034
4035,Barrial,4035,4035
4036,Barrial,4036,4036
4037,Barrial,4037,4037
4038,Barrial,4038,4038
4039,Movil,4039,4039
4040,Barrial,4040,4040
4041,Barrial,4041,4041
4042,Barrial,4042,4042
4043,Barrial,4043,4043
4044,Barrial,4044,4044
4045,Barrial,4045,4045
4046,Barrial,4046,4046
4047,Barrial,4047,4047
4048,Barrial,4048,4048
4049,Barrial,4049,4049
4050,Barrial,4050,4050
4051,Barrial,4051,4051
4052,Barrial,4052,4052
4053,Barrial,4053,4053
4054,Barrial,4054,4054
4055,Barrial,4055,4055
4056,Barrial,4056,4056
4057,Barrial,4057,4057
4058,Barrial,4058,4058
4059,Movil,4059,4059
4060,Barrial,4060,4060
4061,Movil,4061,4061
4062,Movil,4062,4062
4063,Barrial,4063,4063
4064,Barrial,4064,4064
4065,Movil,4065,4065
4066,Movil,4066,4066
4067,Movil,4067,4067
4068,Barrial,4068,4068
4069,Barrial,4069,4069
4070,Barrial,4070,4070
4071,Barrial,4071,4071
4072,Barrial,4072,4072
4073,Barrial,4073,4073
4074,Barrial,4074,4074
4075,Barrial,4075,4075
4076,Barrial,4076,4076
4077,Barrial,4077,4077
4078,Barrial,4078,4078
4079,Barrial,4079,4079
4080,Barrial,4080,4080
4081,Barrial,4081,4081
4082,Barrial,4082,4082
4083,Barrial,4083,4083
4084,Barrial,4084,4084
4085,Barrial,4085,4085
4086,Barrial,4086,4086
4087,Movil,4087,4087
4088,Barrial,4088,4088
4089,Barrial,4089,4089
4090,Barrial,4090,4090
4091,Barrial,4091,4091
4092,Barrial,4092,4092
4093,Barrial,4093,4093
4094,Barrial,4094,4094
4095,Barrial,4095,4095
4096,Movil,4096,4096
4097,Barrial,4097,4097
4098,Barrial,4098,4098
4099,Barrial,4099,4099
4100,Barrial,4100,4100
4101,Barrial,4101,4101
4102,Barrial,4102,4102
4103,Barrial,4103,4103
4104,Barrial,4104,4104
4105,Movil,4105,4105
4106,Barrial,4106,4106
4107,Barrial,4107,4107
4108,Barrial,4108,4108
4109,Movil,4109,4109
4110,Barrial,4110,4110
4111,Barrial,4111,4111
4112,Barrial,4112,4112
4113,Barrial,4113,4113
4114,Movil,4114,4114
4115,Barrial,4115,4115
4116,Barrial,4116,4116
4117,Barrial,4117,4117
4118,Movil,4118,4118
4119,Barrial,4119,4119
4120,Barrial,4120,4120
4121,Barrial,4121,4121
4122,Barrial,4122,4122
4123,Barrial,4123,4123
4124,Barrial,4124,4124
4125,Barrial,4125,4125
4126,Barrial,4126,4126
4127,Barrial,4127,4127
4128,Barrial,4128,4128
4129,Barrial,4129,4129
4130,Barrial,4130,4130
4131,Barrial,4131,4131
4132,Movil,4132,4132
4133,Barrial,4133,4133
4134,Barrial,4134,4134
4135,Barrial,4135,4135
4136,Movil,4136,4136
4137,Barrial,4137,4137
4138,Movil,4138,4138
4139,Barrial,4139,4139
4140,Barrial,4140,4140
4141,Barrial,4141,4141
4142,Barrial,4142,4142
4143,Barrial,4143,4143
4144,Barrial,4144,4144
4145,Barrial,4145,4145
4146,Barrial,4146,4146
4147,Barrial,4147,4147
4148,Movil,4148,4148
4149,Barrial,4149,4149
4150,Barrial,4150,4150
4151,Barrial,4151,4151
4152,Barrial,4152,4152
4153,Barrial,4153,4153
4154,Barrial,4154,4154
4155,Movil,4155,4155
4156,Barrial,4156,4156
4157,Barrial,4157,4157
4158,Movil,4158,4158
4159,Barrial,4159,4159
4160,Barrial,4160,4160
4161,Barrial,4161,4161
4162,Movil,4162,4162
4163,Barrial,4163,4163
4164,Barrial,4164,4164
4165,Barrial,4165,4165
4166,Movil,4166,4166
4167,Movil,4167,4167
4168,Movil,4168,4168
4169,Barrial,4169,4169
4170,Barrial,4170,4170
4171,Barrial,4171,4171
4172,Barrial,4172,4172
4173,Barrial,4173,4173
4174,Barrial,4174,4174
4175,Barrial,4175,4175
4176,Barrial,4176,4176
4177,Barrial,4177,4177
4178,Barrial,4178,4178
4179,Barrial,4179,4179
4180,Movil,4180,4180
4181,Barrial,4181,4181
4182,Barrial,4182,4182
4183,Barrial,4183,4183
4184,Movil,4184,4184
4185,Barrial,4185,4185
4186,Movil,4186,4186
4187,Barrial,4187,4187
4188,Barrial,4188,4188
4189,Barrial,4189,4189
4190,Barrial,4190,4190
4191,Barrial,4191,4191
4192,Movil,4192,4192
4193,Barrial,4193,4193
4194,Barrial,4194,4194
4195,Barrial,4195,4195
4196,Barrial,4196,4196
4197,Barrial,4197,4197
4198,Barrial,4198,4198
4199,Barrial,4199,4199
4200,Barrial,4200,4200
4201,Barrial,4201,4201
4202,Barrial,4202,4202
4203,Barrial,4203,4203
4204,Barrial,4204,4204
4205,Barrial,4205,4205
4206,Barrial,4206,4206
4207,Barrial,4207,4207
4208,Barrial,4208,4208
4209,Barrial,4209,4209
4210,Barrial,4210,4210
4211,Movil,4211,4211
4212,Barrial,4212,4212
4213,Barrial,4213,4213
4214,Barrial,4214,4214
4215,Barrial,4215,4215
4216,Barrial,4216,4216
4217,Barrial,4217,4217
4218,Barrial,4218,4218
4219,Barrial,4219,4219
4220,Barrial,4220,4220
4221,Movil,4221,4221
4222,Movil,4222,4222
4223,Movil,4223,4223
4224,Barrial,4224,4224
4225,Barrial,4225,4225
4226,Movil,4226,4226
4227,Barrial,4227,4227
4228,Barrial,4228,4228
4229,Barrial,4229,4229
4230,Barrial,4230,4230
4231,Barrial,4231,4231
4232,Barrial,4232,4232
4233,Barrial,4233,4233
4234,Barrial,4234,4234
4235,Barrial,4235,4235
4236,Barrial,4236,4236
4237,Barrial,4237,4237
4238,Barrial,4238,4238
4239,Barrial,4239,4239
4240,Movil,4240,4240
4241,Barrial,4241,4241
4242,Barrial,4242,4242
4243,Barrial,4243,4243
